#name: S.cerevisiae - Whole organism, SC (PeptideAtlas,March,2013)
#score: 22.02
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.peptideatlas.org/builds/" target="_blank">PeptideAtlas,March,2013</a><br/><b>Interaction consistency score</b>: 22.02&nbsp<b>Coverage</b>: 72
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 72
#publication_year: 2013
#filename: 4932-PA_201303.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
633120	4932.YLR228C	2.58	15
629319	4932.YBR248C	154	1026
632118	4932.YJL072C	0.997	3
630297	4932.YDR435C	3.53	17
631740	4932.YHR172W	0.874	7
634635	4932.YOR112W	12.4	132
630764	4932.YFL017C	37.8	109
629740	4932.YDL168W	115	546
635372	4932.YPR132W	4618	4548
632266	4932.YJL212C	1.04	7
634083	4932.YNL175C	191	540
632547	4932.YKL091C	10.6	65
629914	4932.YDR084C	4.23	19
629305	4932.YBR234C	84.5	436
634581	4932.YOR061W	67.0	242
634897	4932.YOR356W	70.8	435
630835	4932.YFR013W	14.8	142
631322	4932.YGR152C	18.0	52
635328	4932.YPR088C	46.9	325
632626	4932.YKL163W	1.78	85
631555	4932.YHR013C	47.2	134
631629	4932.YHR072W	43.2	329
629259	4932.YBR196C	2844	16442
634378	4932.YOL040C	5256	5712
630935	4932.YGL045W	2.43	16
634198	4932.YNL287W	210	2259
634659	4932.YOR136W	644	1691
631114	4932.YGL221C	89.5	357
631711	4932.YHR144C	0.181	1
629830	4932.YDR006C	2.05	16
631887	4932.YIL072W	0.117	1
631195	4932.YGR034W	1980	2538
630018	4932.YDR182W	27.6	168
630028	4932.YDR190C	236	1576
634201	4932.YNL290W	54.3	236
628928	4932.YBL010C	0.387	1
633531	4932.YML133C	0.369	97
628829	4932.YAL031C	2.25	13
629972	4932.YDR139C	15.1	11
629348	4932.YBR276C	2.81	30
635299	4932.YPR060C	172	344
633881	4932.YMR314W	364	1032
633368	4932.YLR455W	2.7	8
628818	4932.YAL021C	26.1	243
634155	4932.YNL247W	141	1182
631690	4932.YHR128W	437	1178
634471	4932.YOL126C	18.5	64
634852	4932.YOR316C	24.4	79
633650	4932.YMR107W	1.87	4
634135	4932.YNL227C	4.05	28
629825	4932.YDR002W	1090	1589
629179	4932.YBR123C	10.3	81
631929	4932.YIL112W	5.84	63
629263	4932.YBR198C	59.7	563
633133	4932.YLR241W	1.25	13
633014	4932.YLR143W	2.39	23
630850	4932.YFR028C	42.6	313
629761	4932.YDL188C	50.6	452
634303	4932.YNR047W	3.26	27
630529	4932.YER019W	19.0	111
634884	4932.YOR343W-B	1.44	869
634883	4932.YOR343W-A	1.61	170
634563	4932.YOR043W	5.67	34
630334	4932.YDR470C	1.7	10
631844	4932.YIL034C	55.2	173
632249	4932.YJL196C	6.77	28
633560	4932.YMR024W	11.8	53
631853	4932.YIL043C	290	814
632527	4932.YKL071W	6.47	19
635077	4932.YPL134C	15.6	49
631032	4932.YGL141W	1.09	15
632779	4932.YKR089C	3.02	39
629212	4932.YBR152W	5.58	10
632135	4932.YJL087C	8.9	77
633249	4932.YLR347C	205	1600
633373	4932.YLR460C	1.29	24
630140	4932.YDR292C	25.0	217
629336	4932.YBR264C	8.36	25
634064	4932.YNL157W	76.1	96
635087	4932.YPL143W	2545	2011
630991	4932.YGL101W	9.83	20
634041	4932.YNL137C	17.0	58
634316	4932.YNR060W	0.633	7
629404	4932.YCL028W	297	772
633518	4932.YML120C	67.8	392
631065	4932.YGL174W	45.9	87
631668	4932.YHR106W	148	1000
634748	4932.YOR216C	22.0	115
629930	4932.YDR098C-B	13.0	9234
634072	4932.YNL164C	0.778	5
631782	4932.YHR208W	1317	6851
629629	4932.YDL065C	36.4	182
631138	4932.YGL244W	59.6	252
629081	4932.YBR035C	309	730
630923	4932.YGL035C	12.3	58
628955	4932.YBL036C	122	333
634781	4932.YOR249C	0.115	1
634137	4932.YNL229C	29.7	126
629130	4932.YBR080C	40.5	325
635445	4932.YPR191W	480	2081
632063	4932.YJL020C	41.5	410
630673	4932.YER137C	0.754	1
629594	4932.YDL030W	3.17	15
630651	4932.YER117W	2382	7474
629852	4932.YDR027C	1.67	19
629613	4932.YDL049C	1.31	2
631622	4932.YHR068W	357	1965
634835	4932.YOR301W	0.593	4
634180	4932.YNL272C	7.11	45
629094	4932.YBR048W	4467	7992
635312	4932.YPR073C	42.1	60
632771	4932.YKR081C	110	283
630427	4932.YEL011W	6.73	69
631159	4932.YGR001C	64.0	173
629562	4932.YDL001W	2.56	11
634663	4932.YOR140W	7.81	41
634817	4932.YOR285W	265	546
634347	4932.YOL013C	0.586	3
632236	4932.YJL183W	29.8	144
635165	4932.YPL218W	402	1176
631429	4932.YGR250C	8.61	91
629876	4932.YDR047W	20.8	84
629948	4932.YDR116C	11.2	34
635271	4932.YPR033C	368	2279
634786	4932.YOR254C	118	898
634733	4932.YOR201C	9.46	33
634808	4932.YOR276W	104	180
633876	4932.YMR309C	190	1746
631144	4932.YGL250W	1.38	4
628980	4932.YBL059C-A	98.7	62
631877	4932.YIL065C	52.0	90
634611	4932.YOR089C	145	314
634368	4932.YOL031C	7.14	40
629120	4932.YBR071W	1.11	3
631681	4932.YHR119W	0.502	7
631502	4932.YHL019C	1.28	7
631636	4932.YHR076W	22.9	77
632219	4932.YJL166W	83.2	101
634166	4932.YNL258C	2.43	23
634875	4932.YOR336W	6.41	97
634929	4932.YOR386W	4.61	37
632377	4932.YJR094W-A	1645	2447
632679	4932.YKL216W	2179	5051
633459	4932.YML067C	32.4	84
631170	4932.YGR012W	25.9	149
628939	4932.YBL021C	1.49	1
631797	4932.YHR215W	77.1	622
631483	4932.YHL004W	16.6	85
632843	4932.YLL045C	3032	10389
631412	4932.YGR234W	1213	6043
632259	4932.YJL205C	0.792	1
634000	4932.YNL098C	178	713
635202	4932.YPL252C	13.5	8
632788	4932.YKR097W	40.2	286
633499	4932.YML102W	4.18	26
630700	4932.YER157W	3.77	34
634911	4932.YOR370C	19.2	153
629065	4932.YBR019C	12.1	128
630460	4932.YEL037C	190	638
630250	4932.YDR389W	4.45	34
629200	4932.YBR141C	0.243	1
633594	4932.YMR054W	6.62	72
628981	4932.YBL059W	2.71	6
629591	4932.YDL027C	2.94	11
630569	4932.YER053C	32.1	77
634216	4932.YNL305C	1.97	6
634992	4932.YPL051W	2.69	7
629790	4932.YDL217C	2.02	5
632812	4932.YLL014W	23.9	32
632089	4932.YJL046W	2.01	11
635190	4932.YPL242C	0.524	6
629878	4932.YDR049W	1.32	10
630634	4932.YER100W	44.0	123
632768	4932.YKR078W	0.857	5
635319	4932.YPR079W	1.07	2
628865	4932.YAL060W	49.6	237
634720	4932.YOR191W	2.44	39
633323	4932.YLR412W	1.32	6
631869	4932.YIL057C	8.81	14
630508	4932.YER002W	41.0	73
630004	4932.YDR170C	28.9	747
630951	4932.YGL062W	140	3353
629000	4932.YBL075C	519	14820
630120	4932.YDR272W	54.6	181
631630	4932.YHR072W-A	345	125
634571	4932.YOR051C	74.3	303
633691	4932.YMR144W	4.59	19
635244	4932.YPR008W	8.27	52
633407	4932.YML020W	0.41	3
630908	4932.YGL020C	34.1	93
634685	4932.YOR160W	4.44	47
631024	4932.YGL133W	15.1	231
630114	4932.YDR266C	10.2	69
634827	4932.YOR294W	127	182
630488	4932.YEL062W	0.812	9
633821	4932.YMR261C	48.3	724
633655	4932.YMR112C	20.3	28
630676	4932.YER138C	15.2	10218
634960	4932.YPL020C	2.39	10
632083	4932.YJL039C	23.1	476
629050	4932.YBR006W	30.0	171
632907	4932.YLR038C	265	292
635325	4932.YPR085C	0.32	1
632295	4932.YJR012C	8.32	26
633996	4932.YNL096C	1577	3696
633076	4932.YLR187W	3.72	48
634120	4932.YNL212W	7.67	80
629488	4932.YCR036W	3.95	14
629867	4932.YDR038C	5.21	218
631467	4932.YGR287C	0.111	1
630524	4932.YER015W	150	1668
632786	4932.YKR095W-A	31.6	19
633256	4932.YLR353W	0.388	2
628812	4932.YAL016W	71.6	450
633389	4932.YML006C	1.27	6
629438	4932.YCL061C	1.21	13
630301	4932.YDR439W	4.47	16
634055	4932.YNL148C	0.815	2
634161	4932.YNL253W	1.2	7
629070	4932.YBR024W	3.36	13
630365	4932.YDR502C	1222	6678
634771	4932.YOR238W	3.59	13
630581	4932.YER062C	427	2765
632996	4932.YLR125W	1.18	2
630717	4932.YER171W	25.2	225
629611	4932.YDL047W	36.8	156
631426	4932.YGR247W	3.17	9
629933	4932.YDR101C	119	802
631639	4932.YHR079C	0.199	3
635264	4932.YPR026W	1.59	21
633434	4932.YML046W	0.429	4
631015	4932.YGL124C	0.624	6
629939	4932.YDR107C	3.19	33
632939	4932.YLR070C	0.208	1
629697	4932.YDL130W	1806	2518
633838	4932.YMR276W	78.7	148
634431	4932.YOL089C	3.37	35
633696	4932.YMR149W	62.2	165
631493	4932.YHL011C	155	653
632893	4932.YLR025W	107	269
629520	4932.YCR069W	0.252	1
629257	4932.YBR194W	8.29	4
635193	4932.YPL245W	6.58	32
630358	4932.YDR495C	0.563	6
629869	4932.YDR040C	5.76	211
633009	4932.YLR138W	2.17	18
634098	4932.YNL190W	0.439	1
632884	4932.YLR016C	0.945	2
630915	4932.YGL027C	29.2	338
632382	4932.YJR099W	11.2	39
630194	4932.YDR341C	413	2977
632479	4932.YKL027W	33.1	174
632226	4932.YJL173C	193	390
630790	4932.YFL039C	3164	14307
631772	4932.YHR199C	64.1	258
629597	4932.YDL033C	0.672	3
629656	4932.YDL090C	1.34	4
629281	4932.YBR214W	33.3	220
633601	4932.YMR061W	9.8	88
632178	4932.YJL128C	15.8	117
632283	4932.YJR002W	37.5	185
629714	4932.YDL145C	381	4792
630528	4932.YER019C-A	22.9	24
629023	4932.YBL097W	6.26	42
632587	4932.YKL127W	113	866
629183	4932.YBR126W-A	13.2	24
632709	4932.YKR021W	1.09	11
631334	4932.YGR161W-A	2.59	199
634142	4932.YNL234W	0.369	2
630760	4932.YFL014W	2667	2222
630178	4932.YDR325W	6.03	73
633292	4932.YLR386W	4.69	55
632119	4932.YJL073W	1.89	14
633277	4932.YLR371W	0.809	12
630105	4932.YDR261C	14.0	118
629537	4932.YCR087C-A	64.4	82
633539	4932.YMR005W	31.0	129
630227	4932.YDR370C	0.117	1
633155	4932.YLR262C	41.8	164
632896	4932.YLR028C	168	1824
634636	4932.YOR113W	8.36	70
629917	4932.YDR087C	92.9	204
633857	4932.YMR294W	0.75	3
635376	4932.YPR135W	7.52	102
629131	4932.YBR081C	16.4	267
635120	4932.YPL175W	0.69	5
635082	4932.YPL138C	0.18	1
632961	4932.YLR092W	0.822	9
633082	4932.YLR193C	0.312	1
629901	4932.YDR072C	0.447	3
630557	4932.YER044C	43.8	133
633612	4932.YMR072W	1180	894
633140	4932.YLR248W	70.7	279
634815	4932.YOR283W	57.8	170
632150	4932.YJL102W	2.19	18
632193	4932.YJL141C	7.23	57
632564	4932.YKL105C	2.72	22
633399	4932.YML012W	228	618
632531	4932.YKL075C	6.52	17
632316	4932.YJR033C	1.49	26
629470	4932.YCR020W-B	121	115
629653	4932.YDL087C	5.01	12
628990	4932.YBL068W	23.6	120
632612	4932.YKL150W	314	977
634343	4932.YOL009C	1.07	6
632038	4932.YIR036C	54.2	213
632589	4932.YKL129C	12.8	191
629996	4932.YDR163W	9.61	12
633668	4932.YMR123W	401	7
630081	4932.YDR238C	106	1356
634701	4932.YOR173W	30.4	181
634626	4932.YOR104W	6.65	15
633667	4932.YMR122W-A	1.98	4
630846	4932.YFR024C-A	34.0	204
630854	4932.YFR031C-A	1745	6857
630086	4932.YDR243C	0.91	6
633061	4932.YLR172C	76.2	231
631387	4932.YGR209C	1564	2516
631839	4932.YIL030C	11.4	177
631276	4932.YGR109W-B	5.48	321
631275	4932.YGR109W-A	36.8	321
630504	4932.YEL076C-A	0.316	6
634957	4932.YPL017C	1.55	10
635419	4932.YPR168W	20.6	18
632092	4932.YJL048C	0.159	1
635353	4932.YPR113W	72.2	184
633948	4932.YNL050C	13.8	30
632725	4932.YKR036C	4.97	46
630939	4932.YGL050W	10.8	29
634505	4932.YOL159C-A	13.5	14
633641	4932.YMR099C	238	1051
632003	4932.YIR008C	32.5	88
633132	4932.YLR240W	1.33	14
634452	4932.YOL107W	0.144	1
628954	4932.YBL035C	5.12	43
631850	4932.YIL040W	27.3	62
630335	4932.YDR471W	2797	4995
631304	4932.YGR135W	163	525
635164	4932.YPL217C	25.3	270
632605	4932.YKL144C	6.6	13
629807	4932.YDL234C	5.85	40
631543	4932.YHR003C	53.4	244
628856	4932.YAL051W	1.17	16
629865	4932.YDR036C	4.75	29
631676	4932.YHR114W	10.5	65
628815	4932.YAL019W	11.8	110
634256	4932.YNR003C	16.5	78
633246	4932.YLR344W	2246	2725
633362	4932.YLR449W	55.2	298
634040	4932.YNL136W	1.64	8
634063	4932.YNL156C	26.6	62
630141	4932.YDR293C	29.6	466
631703	4932.YHR138C	55.3	88
629215	4932.YBR155W	51.2	140
628916	4932.YBL002W	1305	2130
634294	4932.YNR038W	8.63	71
632025	4932.YIR024C	0.351	1
635132	4932.YPL186C	12.3	58
630342	4932.YDR479C	0.288	2
629405	4932.YCL029C	1.43	7
633084	4932.YLR195C	48.9	283
631345	4932.YGR169C-A	295	112
634981	4932.YPL040C	0.98	14
634591	4932.YOR071C	0.096	2
635443	4932.YPR189W	9.54	171
632659	4932.YKL194C	4.76	27
632213	4932.YJL160C	2.27	80
635116	4932.YPL171C	26.5	366
635016	4932.YPL075W	4.54	50
628813	4932.YAL017W	4.65	74
632307	4932.YJR024C	16.3	74
630789	4932.YFL038C	388	770
629313	4932.YBR242W	12.7	30
631868	4932.YIL056W	8.13	65
633926	4932.YNL029C	0.122	1
629202	4932.YBR142W	15.4	151
634764	4932.YOR231W	0.256	2
634267	4932.YNR013C	14.0	106
631734	4932.YHR166C	7.16	63
631352	4932.YGR175C	124	805
629661	4932.YDL095W	101	1098
632012	4932.YIR017C	4.93	8
634065	4932.YNL158W	8.2	14
631946	4932.YIL128W	15.1	230
632652	4932.YKL187C	6.85	49
632553	4932.YKL096W	63.8	205
629161	4932.YBR108W	7.47	47
629766	4932.YDL193W	12.1	52
632422	4932.YJR137C	70.5	1249
634266	4932.YNR012W	6.08	29
631150	4932.YGL256W	5.02	21
631632	4932.YHR073W	4.37	58
632203	4932.YJL151C	17.2	17
630647	4932.YER113C	1.51	12
633166	4932.YLR271W	0.709	3
635098	4932.YPL153C	9.6	85
631865	4932.YIL053W	1726	6713
635000	4932.YPL059W	185	382
629234	4932.YBR173C	0.974	2
630286	4932.YDR424C	19.6	20
631876	4932.YIL064W	8.47	35
634793	4932.YOR261C	151	618
629836	4932.YDR012W	3092	21604
631361	4932.YGR184C	4.43	108
631878	4932.YIL066C	28.8	510
632858	4932.YLL060C	9.3	12
631147	4932.YGL253W	2361	12949
635432	4932.YPR178W	1.42	11
631517	4932.YHL032C	0.688	8
633875	4932.YMR308C	83.9	1083
631902	4932.YIL088C	0.906	5
634497	4932.YOL152W	0.156	1
631364	4932.YGR187C	46.3	291
634577	4932.YOR057W	15.9	66
631302	4932.YGR133W	9.97	33
630306	4932.YDR444W	0.187	2
634398	4932.YOL059W	153	914
634167	4932.YNL259C	133	126
634876	4932.YOR337W	7.34	68
633497	4932.YML101C	23.5	30
631680	4932.YHR118C	6.79	28
634001	4932.YNL099C	11.4	33
631212	4932.YGR048W	11.4	50
634168	4932.YNL260C	1.63	2
630965	4932.YGL075C	0.239	1
634360	4932.YOL023W	0.47	3
631508	4932.YHL024W	0.272	2
632787	4932.YKR096W	1.04	21
631601	4932.YHR051W	435	525
631482	4932.YHL003C	11.5	58
629862	4932.YDR034C-D	1.57	886
630697	4932.YER154W	22.2	48
629391	4932.YCL016C	0.435	3
629861	4932.YDR034C-C	2.06	198
630459	4932.YEL036C	7.67	56
629332	4932.YBR260C	3.0	25
631552	4932.YHR010W	3450	5419
629410	4932.YCL034W	14.1	82
632387	4932.YJR104C	2343	3575
630729	4932.YER180C-A	11.7	15
634553	4932.YOR034C	0.082	1
630870	4932.YFR043C	0.861	2
631505	4932.YHL021C	89.3	483
632925	4932.YLR056W	89.6	356
633203	4932.YLR304C	680	4655
634379	4932.YOL041C	123	581
633969	4932.YNL069C	3207	4118
630865	4932.YFR038W	1.7	20
629306	4932.YBR235W	0.246	2
629824	4932.YDR001C	28.9	278
631984	4932.YIL162W	21.3	100
634486	4932.YOL141W	1.72	16
631245	4932.YGR080W	41.5	134
634761	4932.YOR229W	13.0	72
634557	4932.YOR037W	0.67	3
628929	4932.YBL011W	6.95	59
629258	4932.YBR195C	6.83	23
630021	4932.YDR183W	2.5	8
631849	4932.YIL039W	6.59	44
629971	4932.YDR138W	16.2	141
630948	4932.YGL059W	0.214	2
634854	4932.YOR317W	326	2475
631998	4932.YIR003W	25.4	211
629326	4932.YBR255C-A	5.38	9
629643	4932.YDL079C	0.039	1
631194	4932.YGR033C	5.72	15
634326	4932.YNR070W	0.535	26
631333	4932.YGR161C-D	11.8	9208
632430	4932.YJR144W	110	360
634417	4932.YOL078W	0.977	15
633229	4932.YLR328W	6.11	35
635223	4932.YPL271W	324	297
634154	4932.YNL246W	19.0	41
634202	4932.YNL291C	0.164	1
631800	4932.YHR218W	0.417	46
630245	4932.YDR384C	139	193
632908	4932.YLR039C	3.27	37
633997	4932.YNL097C	1.58	6
634353	4932.YOL017W	0.2	1
630582	4932.YER063W	193	169
630344	4932.YDR481C	69.2	432
630523	4932.YER014W	3.71	29
633721	4932.YMR171C	2.22	15
630946	4932.YGL057C	3.31	7
633744	4932.YMR190C	0.059	1
628825	4932.YAL027W	0.825	3
632315	4932.YJR032W	19.5	58
634232	4932.YNL321W	2.27	22
634121	4932.YNL213C	1.62	2
632455	4932.YKL006C-A	37.8	32
634776	4932.YOR244W	11.1	56
629610	4932.YDL046W	115	247
630925	4932.YGL037C	432	1367
629106	4932.YBR058C	11.1	128
632917	4932.YLR048W	1414	8360
632892	4932.YLR024C	0.396	9
632940	4932.YLR071C	14.3	190
631418	4932.YGR240C	953	11957
635176	4932.YPL228W	20.5	102
630938	4932.YGL049C	43.0	587
633819	4932.YMR259C	8.8	161
632476	4932.YKL024C	177	344
633695	4932.YMR148W	8.71	10
629772	4932.YDL199C	0.942	7
630296	4932.YDR434W	31.1	177
634670	4932.YOR145C	26.8	72
630785	4932.YFL034C-B	19.1	48
629427	4932.YCL050C	718	2387
635263	4932.YPR025C	17.3	78
629394	4932.YCL019W	1.95	947
629139	4932.YBR087W	29.8	149
632874	4932.YLR006C	6.34	52
632227	4932.YJL174W	42.3	49
630183	4932.YDR330W	4.34	21
630691	4932.YER149C	5.55	24
633596	4932.YMR056C	34.7	427
630648	4932.YER114C	4.67	53
634916	4932.YOR375C	1245	7649
629886	4932.YDR057W	1.46	12
635444	4932.YPR190C	36.4	254
634651	4932.YOR128C	130	923
631669	4932.YHR107C	115	616
628881	4932.YAR002W	17.7	112
631689	4932.YHR127W	2.39	7
633795	4932.YMR237W	28.2	256
629612	4932.YDL048C	0.415	2
629628	4932.YDL064W	30.5	42
629595	4932.YDL031W	19.2	190
629851	4932.YDR026C	0.636	5
633832	4932.YMR272C	51.9	245
628819	4932.YAL022C	1.02	6
628913	4932.YAR073W	134	1809
632935	4932.YLR066W	18.2	34
629875	4932.YDR046C	1.84	13
630449	4932.YEL029C	3.76	14
629679	4932.YDL113C	5.27	32
633670	4932.YMR125W	46.7	516
634734	4932.YOR202W	42.8	87
629858	4932.YDR033W	471	1312
632860	4932.YLL062C	4.16	22
630609	4932.YER083C	45.8	133
631496	4932.YHL014C	1.15	7
630314	4932.YDR452W	6.9	55
630592	4932.YER070W	83.7	1123
635166	4932.YPL219W	2.69	18
635214	4932.YPL262W	189	869
631164	4932.YGR006W	1.48	5
635304	4932.YPR065W	0.767	3
629686	4932.YDL119C	7.67	15
635457	4932.YPR203W	0.187	3
631020	4932.YGL129C	14.4	55
635295	4932.YPR056W	14.0	79
634309	4932.YNR053C	60.5	286
628992	4932.YBL069W	8.75	46
630559	4932.YER045C	1.55	6
632613	4932.YKL151C	17.8	62
631091	4932.YGL198W	3.87	10
633937	4932.YNL040W	9.99	66
631400	4932.YGR222W	2.87	9
632563	4932.YKL104C	216	2271
629416	4932.YCL040W	456	3041
629017	4932.YBL091C-A	0.369	1
634691	4932.YOR163W	25.3	49
633333	4932.YLR422W	1.08	28
632962	4932.YLR093C	33.0	69
633582	4932.YMR044W	1.43	8
632151	4932.YJL103C	0.08	1
633265	4932.YLR361C-A	22.6	18
632348	4932.YJR065C	272	1062
633939	4932.YNL042W	3.39	14
632783	4932.YKR093W	16.6	112
634219	4932.YNL308C	39.1	222
633566	4932.YMR030W	7.63	30
635313	4932.YPR074C	797	6610
634540	4932.YOR022C	1.54	15
634730	4932.YOR198C	717	2352
631611	4932.YHR058C	17.8	65
633503	4932.YML106W	341	1238
630082	4932.YDR239C	2.48	23
632332	4932.YJR049C	7.5	34
631798	4932.YHR216W	200	2947
633478	4932.YML085C	302	1769
633461	4932.YML069W	59.6	390
632707	4932.YKR019C	0.537	3
629521	4932.YCR071C	6.01	7
632147	4932.YJL099W	0.972	8
635420	4932.YPR169W	18.8	82
630085	4932.YDR242W	0.168	1
631646	4932.YHR085W	7.55	36
628961	4932.YBL040C	10.3	34
633730	4932.YMR177W	1.26	5
633555	4932.YMR019W	6.66	76
629893	4932.YDR064W	2496	4293
633837	4932.YMR275C	3.94	33
635405	4932.YPR158W-A	43.5	7434
628977	4932.YBL056W	66.3	268
631826	4932.YIL020C	18.9	62
634721	4932.YOR192C	0.598	7
630568	4932.YER052C	319	1756
635406	4932.YPR158W-B	12.4	9338
632949	4932.YLR080W	3.32	17
633759	4932.YMR202W	359	533
635002	4932.YPL061W	2500	14720
632190	4932.YJL138C	884	9906
633631	4932.YMR089C	17.8	96
630509	4932.YER003C	310	1551
630637	4932.YER103W	747	16014
632767	4932.YKR077W	0.624	3
629718	4932.YDL149W	0.631	9
630008	4932.YDR173C	4.38	17
629275	4932.YBR208C	21.4	486
629434	4932.YCL057W	46.1	441
632705	4932.YKR017C	0.39	4
633324	4932.YLR413W	40.2	339
629122	4932.YBR072W	947	2903
629049	4932.YBR005W	4.02	14
629687	4932.YDL120W	76.0	82
633822	4932.YMR262W	4.3	13
635302	4932.YPR063C	183	364
631409	4932.YGR231C	121	344
630489	4932.YEL063C	1.39	6
629001	4932.YBL076C	614	7477
633656	4932.YMR113W	2.97	19
635336	4932.YPR097W	9.33	91
633917	4932.YNL021W	7.85	58
632999	4932.YLR128W	1.52	7
632757	4932.YKR068C	18.6	52
630957	4932.YGL067W	13.2	66
633408	4932.YML021C	2.02	9
630909	4932.YGL021W	0.427	5
635270	4932.YPR032W	13.5	152
631516	4932.YHL031C	38.7	101
629745	4932.YDL173W	17.4	48
632310	4932.YJR027W	13.5	9637
629203	4932.YBR143C	381	2011
629543	4932.YCR092C	5.58	69
629916	4932.YDR086C	196	159
633540	4932.YMR006C	5.52	36
632414	4932.YJR130C	8.44	52
632108	4932.YJL062W-A	12.3	9
635013	4932.YPL072W	0.125	1
635079	4932.YPL135W	16.9	39
631735	4932.YHR167W	15.5	41
635352	4932.YPR112C	28.0	274
629110	4932.YBR061C	9.09	26
632185	4932.YJL134W	1.06	8
632608	4932.YKL146W	2.28	7
635350	4932.YPR110C	360	1527
630311	4932.YDR449C	8.49	39
632062	4932.YJL019W	2.95	22
632950	4932.YLR081W	2.76	33
633520	4932.YML122C	0.352	1
633273	4932.YLR367W	1851	5060
634020	4932.YNL117W	53.1	341
635096	4932.YPL152W	0.862	4
629025	4932.YBL099W	773	4545
631864	4932.YIL052C	2262	1948
631098	4932.YGL205W	218	1914
635005	4932.YPL064C	8.58	24
631626	4932.YHR070W	15.6	81
629236	4932.YBR175W	59.6	118
633977	4932.YNL077W	1.23	7
629162	4932.YBR109C	463	989
629233	4932.YBR172C	7.06	53
631593	4932.YHR045W	10.2	79
632225	4932.YJL172W	96.2	573
632055	4932.YJL010C	11.2	90
629003	4932.YBL078C	15.9	21
631644	4932.YHR083W	0.509	3
634130	4932.YNL222W	9.5	21
631260	4932.YGR095C	9.82	42
630866	4932.YFR039C	2.08	17
632731	4932.YKR042W	118	163
635031	4932.YPL090C	2442	8396
634416	4932.YOL077W-A	53.6	22
634969	4932.YPL029W	1.6	8
631713	4932.YHR146W	135	548
629657	4932.YDL091C	1.66	6
629403	4932.YCL027W	3.9	11
633606	4932.YMR066W	66.6	664
631771	4932.YHR198C	3.68	14
632282	4932.YJR001W	7.58	59
631089	4932.YGL196W	15.0	55
632586	4932.YKL126W	30.8	302
629885	4932.YDR056C	5.75	19
632179	4932.YJL129C	0.084	1
633098	4932.YLR209C	31.5	159
631725	4932.YHR158C	30.8	411
632000	4932.YIR005W	4.82	7
630112	4932.YDR264C	9.37	97
632492	4932.YKL039W	10.6	71
630674	4932.YER137C-A	55.7	8359
632518	4932.YKL064W	1.84	18
633160	4932.YLR265C	0.239	1
632710	4932.YKR022C	0.948	2
633932	4932.YNL035C	25.6	169
633184	4932.YLR287C	35.3	129
634956	4932.YPL016W	5.59	58
629104	4932.YBR056W-A	8.25	5
633276	4932.YLR370C	97.1	178
634085	4932.YNL177C	18.3	47
630196	4932.YDR343C	84.2	1015
630316	4932.YDR454C	526	1239
633293	4932.YLR387C	9.25	31
633142	4932.YLR250W	18.0	54
628833	4932.YAL034C	0.711	3
632582	4932.YKL122C	93.9	122
634590	4932.YOR070C	3.06	21
628847	4932.YAL043C	16.2	148
634435	4932.YOL093W	3.34	9
631893	4932.YIL078W	479	3699
634380	4932.YOL042W	2.01	8
630555	4932.YER042W	65.7	155
629307	4932.YBR236C	9.66	48
635068	4932.YPL125W	5.24	68
631884	4932.YIL070C	161	234
629413	4932.YCL037C	204	1331
634234	4932.YNL323W	27.7	118
631814	4932.YIL009W	13.9	121
630137	4932.YDR289C	32.2	110
634574	4932.YOR054C	9.45	71
630869	4932.YFR042W	3.23	11
634586	4932.YOR066W	0.098	1
634895	4932.YOR354C	9.61	74
634682	4932.YOR157C	222	304
631116	4932.YGL223C	2.28	12
634556	4932.YOR036W	2.15	11
632372	4932.YJR090C	1.56	21
633529	4932.YML131W	22.6	99
630256	4932.YDR395W	48.6	577
631041	4932.YGL150C	22.9	322
634890	4932.YOR349W	0.317	4
632431	4932.YJR145C	3340	9543
634203	4932.YNL292W	55.6	156
633204	4932.YLR305C	6.48	140
629467	4932.YCR019W	0.449	3
628958	4932.YBL039C	265	1886
630285	4932.YDR423C	1.35	8
634453	4932.YOL108C	28.7	45
632140	4932.YJL092W	0.061	1
633886	4932.YMR316W	2.28	7
634485	4932.YOL140W	319	1520
628820	4932.YAL023C	105	976
631185	4932.YGR027C	3170	1944
634984	4932.YPL043W	44.5	242
631957	4932.YIL138C	379	375
629421	4932.YCL045C	25.1	215
632411	4932.YJR127C	1.27	20
629386	4932.YCL009C	503	2542
631963	4932.YIL143C	7.42	100
631257	4932.YGR092W	9.05	67
629328	4932.YBR256C	179	477
634004	4932.YNL102W	7.87	113
632451	4932.YKL002W	16.9	16
632261	4932.YJL207C	1.22	38
633139	4932.YLR247C	1.8	35
634558	4932.YOR038C	7.11	74
634531	4932.YOR014W	19.6	136
632004	4932.YIR009W	4.21	5
629762	4932.YDL189W	4.4	9
634903	4932.YOR362C	281	1070
633247	4932.YLR345W	2.26	16
632529	4932.YKL073W	42.0	422
633361	4932.YLR448W	1702	3798
631268	4932.YGR103W	125	642
631193	4932.YGR032W	66.3	2437
631718	4932.YHR151C	0.138	1
630247	4932.YDR386W	9.67	85
632129	4932.YJL081C	29.8	151
631542	4932.YHR002W	0.192	1
631355	4932.YGR178C	17.7	147
629985	4932.YDR152W	187	187
