ORF,Length,RPF,mRNA,TE,IP
YEL058W,557,54.0072,170.2799,0.317167205289644,0.000555864267087963
YEL059CA,74,9.9914,17.6452,0.566238977172262,0.000771636637818055
YEL060C,635,59.0494,18.769,3.14611327188449,0.00760801591298426
YEL061C,1000,10.7725,32.6568,0.329870042380148,0.00061836591014553
YEL062W,615,5.907,18.62,0.317239527389903,0.0005818838773834
YEL063C,590,48.0909,37.798,1.27231334991269,0.00299381541520784
YEL064C,480,8.1333,36.7283,0.221445043740113,0.00039360466761464
YEL065W,628,31.1082,90.2236,0.344790054930196,0.000741805143206354
YEL066W,179,47.5524,36.9507,1.28691472691992,0.00250025084985969
YEL067C,195,0,4.4128,0,0
YEL071W,496,334.208,847.3708,0.39440584924569,0.000875076583548236
YEL072W,231,2.6586,53.081,0.0500857180535408,9.22100631342735e-05
YEL073C,107,1.8974,17.2014,0.110304975176439,0.000214126712446708
YER001W,762,38.8794,71.2451,0.545713319231779,0.00107703673535563
YER002W,231,235.7267,213.1846,1.10573981422673,0.00236979269979598
YER003C,429,278.2634,101.6311,2.73797489154403,0.0068263424894095
YER004W,231,100.4349,121.3689,0.8275175930572,0.00151202792204854
YER005W,630,7.9428,51.6799,0.153692247856517,0.000264633088970322
YER006W,520,195.1201,209.9987,0.929149085208623,0.00204390356908906
YER007CA,181,210.4745,252.8967,0.832254829738783,0.00187038564758309
YER007W,518,6.216,44.0626,0.141072020262082,0.00025675156831592
YER008C,1336,18.0857,24.9031,0.726242917548418,0.00132912719491204
YER009W,125,1329.9062,1123.11,1.18412817978649,0.00319333337482393
YER010C,234,30.0386,84.1317,0.357042589178633,0.000629436951432624
YER012W,198,169.3556,103.3128,1.63925089630714,0.00356367627842875
YER013W,1145,10.669,29.517,0.361452722160111,0.000676480413605471
YER014W,539,27.8391,54.6985,0.508955455816887,0.00094901976597489
YER015W,744,1.1982,12.8024,0.0935918265325251,0.000193143381716861
YER016W,344,34.3976,143.4936,0.239715220748521,0.000430182734169176
YER017C,761,15.5902,29.3232,0.531667757952747,0.000983399797535493
YER018C,221,16.3591,48.2694,0.338912437279104,0.000457054753941643
YER019CA,88,487.4905,893.4112,0.545650759694976,0.00102638460746693
YER019W,477,12.2047,47.9763,0.2543901884889,0.000432779169364574
YER020W,449,14.0305,29.7743,0.471228542736521,0.000703562388396548
YER021W,523,118.289,251.4228,0.470478413254486,0.000935524242014989
YER022W,687,23.0538,74.4481,0.309662704622415,0.000580210717890917
YER023W,286,301.5157,297.2766,1.0142597836493,0.00214000826958791
YER024W,923,0.9663,23.6804,0.040805898549011,8.00071448884235e-05
YER025W,527,345.0317,180.8266,1.90808044834112,0.0048850965867788
YER026C,276,138.6131,340.1997,0.407446273468201,0.000860232756470841
YER027C,417,73.7086,40.0227,1.84166985235879,0.00339756815504626
YER028C,394,5.2111,8.4361,0.617714346676782,0.00099736600492059
YER029C,196,65.0202,93.2131,0.697543585611894,0.00114969697152758
YER030W,153,179.5249,171.7859,1.04505026314732,0.00302741708313445
YER031C,223,168.8653,211.5644,0.798174456572089,0.00156080199519114
YER032W,876,12.6077,8.5951,1.46684738979186,0.00262757244260079
YER033C,1076,2.7424,3.0973,0.885416330352242,0.00163986020781987
YER034W,185,37.9237,37.9088,1.00039304857975,0.0015460582074532
YER035W,145,62.3247,36.8684,1.69046392032201,0.00259099748316566
YER036C,610,330.3487,279.4,1.18235039370079,0.00340223837066372
YER037W,321,7.8811,59.3785,0.132726491912056,0.000279276688729227
YER038C,464,7.3796,24.6578,0.299280552198493,0.000588785459860858
YER039C,249,0,18.3761,0,0
YER039CA,72,2.7989,19.0305,0.147074433146791,0.000266996807970918
YER040W,730,13.3387,18.2481,0.730963771570739,0.00122496123506631
YER041W,759,1.7167,34.1394,0.0502850079380423,8.96361964294714e-05
YER042W,184,139.1855,101.0354,1.37759141845333,0.00290579861321711
YER043C,449,1047.7106,153.908,6.80738233230242,0.0258439794788316
YER044C,148,71.6374,103.0358,0.695267081926864,0.00195716157511835
YER044CA,408,1.3632,6.9516,0.19609873985845,0.000338520157683932
YER045C,489,6.4433,15.9184,0.404770579957785,0.000744464177891569
YER046W,143,6.6512,77.9865,0.0852865560064883,0.000147634356408196
YER047C,897,10.4011,14.7085,0.707148927490907,0.00127014407319232
YER048C,391,163.8294,139.5791,1.17373876174871,0.00266818331025687
YER048WA,94,265.0976,346.1164,0.765920366674333,0.00158819121142453
YER049W,644,82.8154,216.1956,0.38305774955642,0.000883045885261302
YER050C,138,81.6875,210.3106,0.388413613008569,0.000709803220289702
YER051W,492,5.1512,66.938,0.0769547939884669,0.000140319523764225
YER052C,527,101.6635,71.472,1.42242416610701,0.00332587214612579
YER053C,300,10.0246,31.2028,0.321272449908342,0.000654574146427214
YER053CA,37,19.5522,27.6239,0.707800129597921,0.00179999050196916
YER054C,548,0.3751,6.5584,0.057193827762869,0.000112933613171011
YER055C,297,377.3959,1446.6149,0.260882077185849,0.000536612647575371
YER056C,533,205.2872,674.8601,0.304192231841829,0.000700020583878274
YER057C,129,324.0082,197.7185,1.63873486800679,0.00425356188633366
YER058W,107,28.4614,55.2901,0.514764849403419,0.000801756561569605
YER059W,420,19.2333,37.8381,0.508305121028804,0.000826146502240115
YER060W,528,6.8772,35.0383,0.196276645841836,0.00039087509044357
YER061C,442,13.0126,68.3125,0.190486367795059,0.000353009999696353
YER062C,250,80.29,67.6419,1.18698617277161,0.00332340924959613
YER063W,218,150.1817,69.898,2.1485836504621,0.00447790950125364
YER064C,505,73.5219,95.7885,0.767544120640787,0.00130985226513571
YER065C,557,0.4921,14.4589,0.0340344009571959,8.18407828401217e-05
YER067W,161,27.0409,21.751,1.24320261137419,0.00251202215854742
YER068W,587,38.879,30.6193,1.26975469720079,0.00255258316321042
YER069W,863,9.5383,20.3052,0.469746665878691,0.00099789457149571
YER070W,888,140.3679,92.3702,1.51962321181507,0.00410365845536574
YER071C,126,53.2964,194.521,0.273987898478827,0.000432980141413583
YER072W,129,1259.2135,526.7385,2.39058565113429,0.00487887551080927
YER073W,520,167.8481,209.1029,0.802705749178993,0.00184799669246518
YER074WA,85,182.9678,403.2524,0.453730219584558,0.000787338988690371
YER075C,928,10.2761,13.0691,0.786289798073318,0.00138871433210496
YER076C,302,4.0739,27.26,0.149446074834923,0.000272310064859696
YER077C,688,8.5704,68.6291,0.124879970741274,0.000216510912693693
YER078C,511,14.3446,44.6643,0.321164778133767,0.00062943704114172
YER080W,627,74.2317,49.0595,1.51309532302612,0.00342057728563222
YER081W,469,29.9351,222.1158,0.134772492546681,0.000368092301691543
YER082C,554,58.6279,140.2031,0.418164077684445,0.000875092621940935
YER083C,285,84.1531,39.1231,2.15098241192544,0.00342760999458925
YER085C,173,0.3935,7.2618,0.0541876669696219,8.91846037494088e-05
YER086W,576,108.8639,110.5951,0.984346503597356,0.00232186637842795
YER087CB,82,441.1252,153.1969,2.87946557665331,0.00606526205667249
YER087W,576,8.4474,43.4522,0.194406727392399,0.000360869525960937
YER088C,670,39.4979,48.5028,0.814342677123795,0.00148315270787663
YER089C,464,50.3291,25.0879,2.00611051542776,0.00363125272004426
YER090W,507,169.7057,79.138,2.14442745583664,0.00490604751112122
YER091C,767,523.6041,88.3251,5.92814613286597,0.0240495011082547
YER092W,125,94.4119,201.3271,0.468947796893712,0.000734245118618364
YER093C,1430,4.6086,12.6832,0.363362558344897,0.000610764352902755
YER093CA,137,18.6971,22.1965,0.842344513774694,0.00126813367234793
YER094C,205,190.2241,571.4241,0.332894779901653,0.000613552217735602
YER095W,400,29.9442,76.9514,0.389131321847296,0.000738314020825536
YER096W,512,1.7394,6.6281,0.262428146829408,0.000494546043059699
YER098W,754,2.0919,6.8024,0.307523815124074,0.000549930518227516
YER099C,318,48.5905,171.6626,0.283058161766162,0.000485390670355248
YER100W,250,120.162,122.8164,0.978387251214007,0.0020542724972891
YER101C,430,14.4888,33.25,0.435753383458647,0.000914376705128122
YER103W,642,33.101,70.526,0.469344638856592,0.000992859029034812
YER104W,208,15.4067,42.6655,0.36110440519858,0.000701137574024924
YER105C,1391,21.6156,35.0885,0.616030893312624,0.00112678130132062
YER106W,302,0.2263,8.7935,0.0257349178370387,4.71642095840289e-05
YER107C,365,43.8616,164.4059,0.266788479002274,0.000493577866321853
YER110C,1113,297.442,97.0222,3.06571073424433,0.0084341579069966
YER111C,1093,13.3105,12.2579,1.08587115248126,0.00207733883664972
YER112W,187,158.8296,151.797,1.04632897883357,0.00230776991387588
YER113C,706,11.266,31.9795,0.352288184618271,0.000611277120957956
YER114C,1040,29.493,22.2383,1.32622547586821,0.00238916812205614
YER115C,191,6.421,277.1945,0.0231642402717226,3.5797616535307e-05
YER116C,274,14.4605,60.7842,0.237898993488439,0.000415465798686432
YER118C,367,39.3359,75.5098,0.520937679612448,0.00108909402450009
YER119C,448,14.0617,22.566,0.623136577151467,0.000996988811807562
YER120W,244,393.9095,145.9248,2.69940065019791,0.00526190123379682
YER121W,114,3.5652,16.7375,0.213006721433906,0.000401890198376046
YER122C,493,147.5543,178.2754,0.827676168445001,0.00169472510103256
YER123W,524,24.8418,54.4814,0.455968458960306,0.000935507851939604
YER124C,573,130.3619,404.0311,0.322653132395006,0.000621068038356886
YER125W,809,88.0025,31.2103,2.81966209873023,0.00601488834084919
YER126C,261,222.1482,429.0112,0.517814453328957,0.00132673023609264
YER127W,357,63.619,164.9088,0.385782929716304,0.000774577022330502
YER128W,203,15.4472,32.9439,0.468894089649374,0.000899983071324249
YER129W,1142,8.7138,32.8632,0.265153728182283,0.000463582185260223
YER130C,443,15.1472,96.5334,0.156911493845653,0.000268693965726558
YER131W,119,2665.0526,1948.5126,1.36773690865535,0.00510980004468352
YER132C,1753,3.3686,12.6692,0.265888927477662,0.000464120979226098
YER133W,312,278.6432,809.5635,0.344189430477041,0.000748675566680717
YER134C,178,50.1122,91.7763,0.546025498957792,0.000974910337171741
YER136W,451,132.0933,128.0096,1.03190151363648,0.00255894440243645
YER137C,148,10.5619,16.9496,0.623135649218861,0.00113483565039028
YER139C,226,19.3206,72.1335,0.267845037326624,0.000526345708024147
YER140W,556,8.7503,48.9609,0.178720162415315,0.000291928692243566
YER142C,296,11.7755,27.5852,0.426877456027145,0.000745349415610563
YER143W,428,36.4706,57.6426,0.632702202884672,0.00106797376057504
YER144C,805,4.7713,15.1446,0.315049588632252,0.000509404330203373
YER145C,404,97.4179,202.906,0.480113451548993,0.000856841107658976
YER146W,93,241.0355,434.395,0.554876322241278,0.000836974170137918
YER147C,624,5.4925,44.2799,0.12404047886287,0.000176004470874442
YER148W,240,164.9496,348.0607,0.473910441483339,0.00102153397235093
YER149C,420,24.2861,55.4115,0.438286276314484,0.000716095878503046
YER150W,148,7.8066,18.2877,0.426877081316951,0.000782463737078642
YER151C,912,35.2045,23.0888,1.52474359862791,0.00321460940459739
YER152C,443,18.0839,74.1641,0.243836303548482,0.000365326713580538
YER153C,254,2.6882,15.4056,0.174494988835229,0.00023880029767212
YER154W,402,20.9422,28.1143,0.744894946699722,0.00135008425323949
YER155C,2167,23.2618,25.1496,0.92493717593918,0.00175171564047302
YER156C,338,160.6599,157.8206,1.01799068055754,0.00199843949599324
YER157W,801,15.8408,70.1122,0.225935001326445,0.000460139811015041
YER158C,573,3.8271,9.7581,0.392197251514127,0.000676339334509275
YER159C,142,90.8945,98.5102,0.922691254306661,0.0016036573517795
YER161C,333,32.2424,54.2572,0.59425108557021,0.00105477354781736
YER162C,754,5.1842,23.9409,0.216541566941928,0.000401712481299724
YER163C,232,22.9423,74.8524,0.306500526369228,0.000498576915779657
YER164W,1468,31.5196,14.263,2.20988571829208,0.00456264552918097
YER165W,577,1186.5255,146.5131,8.09842601105294,0.0284253198163471
YER166W,1571,16.6505,16.5125,1.00835730507192,0.00209011786899654
YER167W,851,15.3149,46.3493,0.330423544692153,0.00063450652164481
YER168C,546,32.8795,92.7619,0.35445048020793,0.00064416727654586
YER169W,796,13.0967,37.41,0.350085538626036,0.00060321414926539
YER170W,225,26.683,74.5133,0.35809714507343,0.000593683047323158
YER171W,778,17.1896,47.8635,0.359137965255362,0.000696701489840782
YER172C,2163,13.0812,14.8956,0.87819221783614,0.00158381512858733
YER173W,659,4.8894,41.9341,0.116597232324051,0.000189838089499724
YER174C,244,43.3636,163.3163,0.26551911842235,0.00047668948970486
YER175C,299,9.1435,47.7369,0.191539458992938,0.000376829340732441
YER175WA,54,1.2347,13.1916,0.0935974407956578,0.000138217067552679
YER176W,1121,24.1817,27.6505,0.874548380680277,0.00161427527838467
YER177W,267,966.9813,1437.9403,0.672476666799032,0.00161706896817381
YER178W,420,535.7602,125.23,4.27820969416274,0.0102803823071138
YER179W,334,1.6695,3.0406,0.54906926264553,0.000980669915694373
YER180C,267,0.2558,94.4215,0.00270912874716034,4.79137623645469e-06
YER180CA,85,48.3746,94.7445,0.510579505934381,0.000884320389558005
YER182W,244,20.4229,77.9896,0.261866966877635,0.000463412081359978
YER183C,211,42.013,171.0796,0.245575743688903,0.000441291921844882
YER184C,794,0.7774,13.5082,0.0575502287499445,9.69827326760233e-05
YER185W,303,1.1279,7.8882,0.142985725514059,0.000251263747133823
YER186C,306,0.8936,134.9619,0.00662112788868562,1.16673698727372e-05
YER187W,141,0,13.5699,0,0
YFL001W,442,19.0541,91.4846,0.208276584255711,0.000396907453540619
YFL002C,606,24.5434,63.8281,0.38452343090269,0.000688035035047074
YFL003C,878,0.8594,5.1605,0.166534250557117,0.000280542505235284
YFL004W,828,143.2291,135.5806,1.05641293813422,0.00230842768591755
YFL005W,215,267.0915,496.369,0.538090614039152,0.00117096161411181
YFL007W,2143,15.0298,21.5401,0.697759063328397,0.00131809676939221
YFL008W,1225,25.4932,26.0137,0.979991312270073,0.00198310581080814
YFL010C,211,278.2555,148.1644,1.87801860635888,0.00342383953093476
YFL011W,546,0.3765,1.8284,0.20591774228834,0.000422161754973563
YFL012W,148,0,2.6763,0,0
YFL013C,692,25.4637,32.9137,0.773650485967849,0.00141231169461428
YFL014W,109,47.8205,66.3555,0.720671232979934,0.00317873812314524
YFL016C,511,43.436,69.7961,0.622327035464732,0.00125293010497828
YFL017C,159,71.866,170.7722,0.420829619809313,0.000824096750027348
YFL017WA,77,130.1774,86.5587,1.50392046091265,0.00272156100944785
YFL018C,499,203.9906,97.2031,2.0986017935642,0.00521594111349837
YFL021W,510,9.4027,12.9166,0.727954724927612,0.00120303258151614
YFL022C,503,277.549,113.7614,2.43974669791335,0.00553781316581427
YFL023W,796,28.0028,37.0752,0.755297341619196,0.00142121997537007
YFL024C,832,7.3373,21.9411,0.334408940299256,0.000611559511184005
YFL025C,1029,7.7353,18.2655,0.423492376337905,0.000771303760946235
YFL026W,431,188.3958,667.3196,0.282317198535754,0.000495015092830438
YFL027C,497,9.0965,143.7789,0.063267280525863,0.000110476071704618
YFL028C,289,33.8128,172.2532,0.196297078951218,0.000362254459236844
YFL029C,368,10.9694,42.9801,0.255220439226526,0.000481710875144907
YFL030W,385,0.8887,14.3299,0.0620171808596013,0.000103081806944876
YFL031W,238,15.6113,456.3364,0.0342100695890137,4.86729009484385e-05
YFL034CA,122,596.3022,1675.0106,0.355999060543259,0.000965154353335261
YFL034CB,287,36.2714,38.5413,0.941104736996417,0.00159733791482561
YFL034W,1073,9.7849,14.6602,0.667446555981501,0.00130017269903347
YFL036W,1351,12.8041,10.216,1.25333790133125,0.00257485625719119
YFL037W,457,278.4124,124.734,2.23204900027258,0.00499987277158247
YFL038C,206,355.7802,554.2065,0.641963239334075,0.00134694125394913
YFL039C,375,1973.1596,553.2294,3.56662100748803,0.0129461740521694
YFL040W,540,0,1.2324,0,0
YFL041W,622,31.4074,34.36,0.91406868451688,0.0016210697234009
YFL041WA,63,0,29.9377,0,0
YFL042C,674,9.9686,10.2755,0.970132840251083,0.00171929980283942
YFL044C,301,43.8261,41.2457,1.06256167309562,0.00217675133928541
YFL045C,254,997.8699,1328.2775,0.751251075170663,0.00270152635711188
YFL046W,207,43.1478,91.4985,0.47156838636699,0.000806462011137853
YFL047W,714,15.0775,62.871,0.239816449555439,0.000413582932124886
YFL048C,445,90.7838,237.3385,0.382507684172606,0.000803125485390369
YFL049W,623,14.7434,58.3506,0.252669209913865,0.000472087318954243
YFL050C,858,0.2398,17.5501,0.0136637398077504,2.45806594874664e-05
YFL052W,465,0.1473,0.1431,1.0293501048218,0.00139518032096848
YFL053W,591,0,0.6758,0,0
YFL054C,646,0.7428,4.5353,0.163781888739444,0.000286141265105459
YFL055W,558,0.1228,9.1846,0.0133702066502624,2.37456080155317e-05
YFR001W,204,161.4073,321.9949,0.501272846246944,0.00101308038215673
YFR002W,839,41.777,78.6163,0.531403792852118,0.00102866703230764
YFR003C,155,60.54,119.7377,0.505605168631099,0.000838094433402523
YFR004W,306,153.0207,275.9992,0.554424433114299,0.00121347208648509
YFR005C,448,18.9527,118.4714,0.159977007108889,0.000285709538520217
YFR006W,535,68.1314,146.9083,0.46376821459373,0.00106650909790334
YFR007W,353,10.2706,22.0225,0.466368486774889,0.000866068021019897
YFR008W,221,20.3718,48.5692,0.419438656597185,0.000720845016358031
YFR009W,752,107.5164,148.8982,0.72207991768873,0.00177969852964436
YFR010W,499,114.7619,134.6709,0.852165538360552,0.00185598018087695
YFR011C,170,108.098,105.3864,1.02573007522792,0.00229829669155837
YFR012W,202,0.3375,1.9667,0.171607260893883,0.000277348661658448
YFR013W,787,17.342,34.451,0.503381614466924,0.000952887256466883
YFR014C,446,18.1162,53.088,0.341248493068113,0.000637682477724109
YFR015C,708,4.1644,9.501,0.438311756657194,0.000924570380052128
YFR017C,195,2.7958,3.055,0.915155482815057,0.00144624083615092
YFR018C,363,14.3238,40.0912,0.357280400686435,0.000518930117992274
YFR021W,500,11.7821,13.5733,0.86803503937878,0.0015309342544681
YFR022W,733,1.7775,10.4498,0.170098949262187,0.000264952900705439
YFR023W,611,0.3365,2.1792,0.154414464023495,0.000306292704612423
YFR024CA,459,103.3245,173.6497,0.595016864411514,0.00131331256346171
YFR025C,335,23.2726,108.663,0.214172257346107,0.000389235141964545
YFR026C,169,0,16.4286,0,0
YFR027W,281,10.6984,20.5469,0.520681952021959,0.000818425254935836
YFR028C,551,29.4731,111.1286,0.265216154977207,0.000474318137416033
YFR029W,678,3.9437,7.9559,0.495695018791086,0.000808195837315029
YFR030W,1035,14.9834,23.5047,0.63746399656239,0.00159435895399435
YFR031C,1170,6.8631,39.5418,0.173565695036645,0.000323710404314736
YFR032C,289,0.7094,20.9001,0.0339424213281276,6.47849849833456e-05
YFR032CA,59,7725.2156,6231.5718,1.23968973606306,0.00496435944831677
YFR033C,147,52.7025,168.391,0.312976940572833,0.000617668973883731
