ORF	Length	RPF	mRNA	TE	IP	FEcap	uATG	utr
YER113C	706	20.97	55.63	0.376954880460183	0.000446640405490548	-7.7	0	52
YER114C	1040	43.37	62.51	0.69380899056151	0.000853488833744218	NA	NA	NA
YER115C	191	6.95	38.91	0.178617322025186	0.000188489950056398	NA	NA	NA
YER116C	274	19.96	25.69	0.776956014013235	0.000926547484663643	NA	NA	NA
YER118C	367	65.02	77.64	0.837454920144255	0.00119555515792139	NA	NA	NA
YER119C	448	34.19	42.4	0.806367924528302	0.000880985700879183	-11	0	27
YER120W	244	735.19	415.3	1.77026246087166	0.00235635965928094	-6.9	0	27
YER122C	493	197.04	176.4	1.11700680272109	0.00156179203786081	NA	NA	NA
YER123W	524	31.8	46.96	0.67717206132879	0.000948724774860787	NA	NA	NA
YER124C	573	173.14	240.49	0.719946775333694	0.000946307452124555	-8.7	0	41
YER125W	809	134.72	207.93	0.647910354446208	0.00094378701651534	-8.8	0	505
YER126C	261	242.08	168.01	1.44086661508244	0.00252093014949808	-5.3	0	28
YER127W	357	72.01	77.89	0.924508922839902	0.00126753886603763	-4.1	0	22
YER128W	203	18	15.27	1.17878192534381	0.00154497560009488	NA	NA	NA
YER129W	1142	9.38	43.27	0.216778368384562	0.000258805510246637	NA	NA	NA
YER130C	443	27.89	37.99	0.734140563306133	0.00085844198863023	-4.5	0	68
YER131W	119	2722.02	2027.75	1.34238441622488	0.00342457605704383	-2	8	383
YER132C	1753	5.93	36.86	0.160879001627781	0.000191760381562053	NA	NA	NA
YER133W	312	364.72	318.95	1.14350211631917	0.00169848485235262	-4	0	70
YER134C	178	64.28	59.45	1.08124474348192	0.00131826989740722	-10.6	0	13
YER136W	451	263.39	236.69	1.11280577971186	0.00188438894769527	NA	NA	NA
YER137C	148	16.68	18.95	0.880211081794195	0.00109462605138625	-5.5	0	21
YER139C	226	30.3	24.39	1.24231242312423	0.00166704331780114	NA	NA	NA
YER140W	556	11.15	28.33	0.393575714789975	0.000438995531097186	NA	NA	NA
YER142C	296	21.21	30.76	0.689531859557867	0.000822128318670917	NA	NA	NA
YER143W	428	61.01	38.87	1.56959094417288	0.00180915716012289	NA	NA	NA
YER144C	805	9.66	29.1	0.331958762886598	0.000366518945122587	-20.7	0	10
YER145C	404	283.31	305.4	0.927668631303209	0.00113051900187456	-12.9	0	22
YER146W	93	320.26	268.83	1.1913104936205	0.00122707018762703	NA	NA	NA
YER147C	624	10.38	19.95	0.520300751879699	0.000504130872767482	NA	NA	NA
YER148W	240	198.69	199.94	0.993748124437331	0.00146272078869503	NA	NA	NA
YER149C	420	25.96	46.29	0.560812270468784	0.000625690245450114	-10.8	0	52
YER150W	148	20.23	16.96	1.19280660377358	0.00149300062963286	NA	NA	NA
YER151C	912	63.16	88.5	0.713672316384181	0.00102744555563619	-5.4	0	75
YER152C	443	38.51	102.43	0.375964073025481	0.000384643134386894	NA	NA	NA
YER153C	254	7.86	34.3	0.229154518950437	0.000214145476733301	NA	NA	NA
YER154W	402	35.17	82.39	0.426872193227333	0.000528314200631527	-10.3	0	5
YER155C	2167	37.47	146.69	0.255436635080783	0.000330341496471511	-7.9	0	63
YER156C	338	167.98	142.99	1.17476746625638	0.00157480827397912	-4.7	0	17
YER157W	801	19.33	43.69	0.442435339894713	0.000615296830698798	-10.5	0	17
YER158C	573	4.24	7.13	0.594670406732118	0.000700269162286009	NA	NA	NA
YER159C	142	112.01	76.25	1.46898360655738	0.00174341468442058	NA	NA	NA
YER161C	333	40.63	46.7	0.870021413276231	0.00105450286206995	-13	1	48
YER162C	754	8.42	10.9	0.772477064220183	0.000978561711686585	NA	NA	NA
YER163C	232	44.63	67.03	0.665821274056393	0.000739583450516717	-12.9	1	9
YER164W	1468	47.41	76.54	0.619414685131957	0.000873286983741747	NA	NA	NA
YER165W	577	1314.99	1120.69	1.17337533126913	0.00281235583673293	-7.4	0	143
YER166W	1571	33.12	92.42	0.358363990478251	0.000507235064631173	NA	NA	NA
YER167W	851	14.21	35.57	0.399493955580545	0.00052384631372517	NA	NA	NA
YER168C	546	43.36	58.23	0.744633350506612	0.000924089740119205	NA	NA	NA
YER169W	796	12.14	24.55	0.494501018329939	0.000581825985846444	NA	NA	NA
YER170W	225	28.91	21	1.37666666666667	0.00155851562662375	-4	0	24
YER171W	778	23.91	43.65	0.547766323024055	0.000725620133766956	NA	NA	NA
YER172C	2163	19.19	52.22	0.367483722711605	0.000452565647281828	NA	NA	NA
YER173W	659	4.32	18.67	0.231387252276379	0.000257254580816441	-8.4	0	1
YER174C	244	49.81	59.7	0.834338358458961	0.00102284673843786	NA	NA	NA
YER175C	299	19.83	22.39	0.885663242518982	0.00118982653398169	NA	NA	NA
YER176W	1121	26.75	40.13	0.66658360328931	0.000840188934641609	NA	NA	NA
YER177W	267	1767.18	1289.55	1.37038501802955	0.00225020714828853	-2	0	40
YER178W	420	838.24	996.84	0.840897235263432	0.00137980812406791	-8.4	0	26
YER180CA	85	52.67	50.95	1.03375858684985	0.00122262695076654	-13.4	0	19
YER182W	244	38.29	32.27	1.18655097613883	0.0014338430311483	-5	0	36
YER183C	211	60.18	71.61	0.840385421030582	0.0010312111358954	-7.4	0	2
YER184C	794	1.38	9.73	0.141829393627955	0.000163208278530299	NA	NA	NA
YFL001W	442	26.24	43.31	0.605864696374971	0.00078841164451953	-10.4	1	39
YFL002C	606	32.71	49.7	0.658148893360161	0.000804156311778331	NA	NA	NA
YFL004W	828	209.16	286.55	0.729924969464317	0.0010891541692005	NA	NA	NA
YFL005W	215	407.1	263.7	1.54379977246871	0.00229407065409013	NA	NA	NA
YFL007W	2143	34.58	101.99	0.339052848318463	0.000437358711532493	-8.2	0	124
YFL008W	1225	30.44	54.04	0.563286454478164	0.000778361854666574	-7.1	0	55
YFL010C	211	576.42	247.48	2.32915791175044	0.00289961955501585	NA	NA	NA
YFL013C	692	32.1	35.56	0.902699662542182	0.00112527224678935	NA	NA	NA
YFL014W	109	86.72	45.15	1.92070874861573	0.0057850571466642	NA	NA	NA
YFL016C	511	58.29	72.52	0.803778268063982	0.00110502730917543	-4.2	0	82
YFL017C	159	74.29	82.95	0.895599758890898	0.00119760732790933	NA	NA	NA
YFL017WA	77	161.14	99.07	1.62652669829414	0.00200993946564538	-8.6	0	44
YFL018C	499	343.57	300.72	1.14249135408353	0.00193902825351268	NA	NA	NA
YFL021W	510	19.3	28.85	0.668977469670711	0.000754941129779233	NA	NA	NA
YFL022C	503	430.57	323.57	1.33068578669222	0.00206251755519761	-9.5	0	10
YFL023W	796	35.02	36.48	0.959978070175439	0.00123348318609552	-12.5	0	15
YFL024C	832	13.07	33.6	0.388988095238095	0.000485764452310525	NA	NA	NA
YFL025C	1029	12.32	28.31	0.435181914517838	0.000541226765640871	NA	NA	NA
YFL026W	431	321.34	474.34	0.677446557321752	0.000811119271382222	NA	NA	NA
YFL027C	497	10	25.55	0.391389432485323	0.000466688099566033	-3.3	1	36
YFL028C	289	53.51	51.09	1.04736739087884	0.00131985896452699	-11.9	0	23
YFL029C	368	20.11	26.75	0.751775700934579	0.000968919861942475	NA	NA	NA
YFL031W	238	17.1	1201.84	0.0142281834520402	1.38232863622499e-05	-2.97	0	67
YFL034CA	122	522.52	328.37	1.59125376861467	0.00294588603908846	-1.7	0	46
YFL034CB	287	47.97	32.75	1.46473282442748	0.00169764090094935	NA	NA	NA
YFL034W	1073	14.23	30.91	0.46036881268198	0.000612377204816537	-6.6	0	190
YFL036W	1351	24.25	53.99	0.449157251342841	0.000630103376351494	NA	NA	NA
YFL037W	457	467.9	475.57	0.983871985196711	0.00150495113377034	-5.6	0	66
YFL038C	206	686.03	505.53	1.35705101576563	0.00194429985726003	-7.6	0	68
YFL039C	375	3370.36	2638.2	1.27752255325601	0.00316651557966427	NA	NA	NA
YFL041W	622	60.01	72.48	0.827952538631347	0.00100266736850664	-14.8	0	23
YFL042C	674	20.11	30.3	0.663696369636964	0.000803190243240254	-9.6	0	25
YFL044C	301	56.33	56.08	1.00445791726106	0.00140512511031825	NA	NA	NA
YFL045C	254	1218.55	903.7	1.34840101803696	0.00331109582182141	NA	NA	NA
YFL046W	207	45.29	45.41	0.997357410262057	0.00116471220307797	-12.4	0	19
YFL047W	714	26.77	55.21	0.484875928273863	0.000571008848054881	-15.6	0	9
YFL048C	445	141.71	152.29	0.930527283472323	0.00133413853918439	NA	NA	NA
YFL049W	623	21.01	27.89	0.753316600932234	0.000961116704658173	-6.6	0	45
YFL054C	646	3.57	11.88	0.30050505050505	0.000358504794680723	NA	NA	NA
YFR001W	204	128.6	81.06	1.58647915124599	0.00218943809374447	-7.4	0	39
YFR002W	839	55.67	96.38	0.577609462544096	0.000763507040095038	NA	NA	NA
YFR003C	155	110.48	71.44	1.5464725643897	0.00175046022080285	NA	NA	NA
YFR004W	306	267.84	176.76	1.5152749490835	0.00226468314612119	-1.6	0	31
YFR005C	448	25.11	46.69	0.537802527307775	0.00065587123760229	NA	NA	NA
YFR006W	535	113.39	106.53	1.06439500610157	0.00167145615145888	NA	NA	NA
YFR007W	353	17.95	23.14	0.77571305099395	0.000983676914850931	-10.4	0	21
YFR008W	221	23.51	17.15	1.37084548104956	0.00160875728412541	NA	NA	NA
YFR009W	752	186.33	219.51	0.848845155118218	0.0014286249292276	NA	NA	NA
YFR010W	499	152.55	132.06	1.15515674693321	0.00171798299608266	NA	NA	NA
YFR011C	170	107.93	59.93	1.80093442349408	0.00275549404451318	-4.9	0	45
YFR013W	787	23.67	46.15	0.512892741061755	0.000662978274793172	NA	NA	NA
YFR014C	446	33.18	43.26	0.766990291262136	0.000978705847154409	NA	NA	NA
YFR015C	708	16.36	24.47	0.668573763792399	0.000963018790899041	-4.3	0	90
YFR017C	195	12.66	13.12	0.964939024390244	0.00104129595140464	NA	NA	NA
YFR018C	363	29.7	58.84	0.50475866757308	0.000500624436733703	-9.8	0	39
YFR021W	500	26.51	35.04	0.756563926940639	0.000911157573410727	-5.8	0	94
YFR022W	733	2.23	13.29	0.167795334838224	0.000178474225004696	NA	NA	NA
YFR024CA	459	198.39	196.22	1.01105901539089	0.00152385591424612	-5.2	0	26
YFR025C	335	45.93	73.16	0.627802077638054	0.000779112465658896	-8.9	0	25
YFR027W	281	16.56	14.19	1.16701902748414	0.00125260173824599	-8.7	2	76
YFR028C	551	48.28	81.37	0.593339068452747	0.000724604918932452	-5	0	59
YFR029W	678	8.44	18.44	0.457700650759219	0.000509579747710059	NA	NA	NA
YFR030W	1035	23.31	51.88	0.449306090979183	0.000767363830647588	NA	NA	NA
YFR031C	1170	10.79	31.38	0.343849585723391	0.000437915025688608	NA	NA	NA
YFR032CA	59	8843.7	4350.12	2.03297840059585	0.00555919046038856	-6.4	0	27
YFR033C	147	99.3	117.51	0.845034465151902	0.00113879733779507	NA	NA	NA
YFR034C	312	72.37	72.56	0.997381477398015	0.00103102711740597	-12.8	0	12
YFR036W	124	63.28	37.71	1.67806947759215	0.00191892749320005	-6.9	0	23
YFR037C	557	131.87	128.65	1.02502914885348	0.00123763301165765	-11.7	0	7
YFR038W	853	18.46	43.16	0.427710843373494	0.000595879785291973	NA	NA	NA
YFR039C	510	28.06	50.47	0.555973845849019	0.000696555449893095	-12.4	1	130
YFR040W	1002	30.16	62.72	0.480867346938776	0.000644314483196847	NA	NA	NA
YFR041C	295	52.95	56.72	0.933533145275035	0.00127233490408749	-10.8	0	24
YFR042W	200	39.2	47	0.834042553191489	0.000984182987862029	-8.1	0	49
YFR043C	237	20.83	17.44	1.19438073394495	0.00143696478576592	NA	NA	NA
YFR044C	481	466.59	447.44	1.04279903450742	0.00171116060695449	-7.1	0	19
YFR045W	309	16.63	17.52	0.949200913242009	0.00119888066710008	-8.7	0	17
YFR046C	361	8.4	14.59	0.575736806031528	0.00063985106180365	-4.9	0	2
YFR047C	295	127.85	112.11	1.14039782356614	0.00153087074730523	-3.1	0	35
YFR048W	662	15.18	30.93	0.49078564500485	0.000613527602431869	NA	NA	NA
YFR049W	123	164.61	80.02	2.05711072231942	0.00231783499675928	NA	NA	NA
YFR050C	266	303.35	232.57	1.30433847873758	0.00175318042531747	-4	0	54
YFR051C	546	157.67	171.35	0.920163408228772	0.00127390184059702	-11.5	0	18
YFR052W	274	218.11	189.68	1.14988401518347	0.00142673991114992	NA	NA	NA
YFR053C	485	483.03	309.5	1.56067851373183	0.00329592446978982	NA	NA	NA
YFR055W	340	101.4	106.68	0.950506186726659	0.00121104377880212	NA	NA	NA
YGL001C	349	178.16	163.02	1.09287204024046	0.00159359927663207	-6.5	0	55
YGL002W	216	39.92	77.7	0.513770913770914	0.000684264336898776	-8.5	0	26
YGL003C	566	12.47	25.3	0.492885375494071	0.000558887400280843	-6	1	104
YGL004C	417	22.89	23.13	0.989623865110246	0.00130833958350612	-7	0	16
YGL005C	279	29.05	44.28	0.656052393857272	0.000772293933005975	-3.9	0	30
YGL006W	1173	17.08	49.72	0.343523732904264	0.000475037354854551	NA	NA	NA
YGL008C	918	4779.47	5373.2	0.889501600535993	0.00250863074560004	NA	NA	NA
YGL009C	779	822.07	852.45	0.964361546131738	0.00184960565346936	NA	NA	NA
YGL010W	174	19.44	31.96	0.608260325406758	0.000647224988985811	NA	NA	NA
YGL011C	252	331.79	292.75	1.1333561058924	0.00168503847506306	-12.1	0	26
YGL012W	473	291.52	375.1	0.777179418821647	0.00116963781349748	-12.8	0	38
YGL013C	1068	19.05	55.3	0.344484629294756	0.000433632008350347	-9.5	0	131
YGL014W	888	41.64	102.7	0.405452775073028	0.00054797398896788	NA	NA	NA
YGL016W	1081	34.32	82.59	0.415546676353069	0.000556286877153092	NA	NA	NA
YGL017W	503	16.11	23.48	0.686115843270869	0.000861971734546253	NA	NA	NA
YGL018C	184	38.94	25.68	1.51635514018692	0.0019482392840587	-8.5	1	36
YGL019W	278	123.03	127.82	0.962525426380848	0.00112160277768358	-7.4	0	77
YGL020C	235	102.42	82.51	1.24130408435341	0.00173729358958219	-9.8	0	51
YGL021W	760	31.54	50.58	0.623566627125346	0.000761360206359976	NA	NA	NA
YGL022W	718	129.99	280.9	0.462762548949804	0.000673821927799984	-4.4	0	66
YGL023C	635	27.08	56.42	0.479971641261964	0.000500603330649014	-25.9	0	39
YGL025C	397	26.49	25.04	1.05790734824281	0.00121559363078847	-8.6	0	39
YGL026C	707	427.94	333.23	1.28421810761336	0.00224374501602247	-6.8	0	19
YGL027C	833	95.09	130.22	0.730225771770849	0.000965500590085672	-8.5	0	32
YGL028C	542	178.94	146.92	1.21794173699973	0.00191318733773874	-3.3	0	168
YGL029W	120	158.25	71.77	2.20496028981469	0.00366752909524614	-7.6	0	43
YGL030W	105	5592.48	3276.33	1.7069342831766	0.00539419350725614	-5.97	0	59
YGL032C	87	172.48	123.32	1.39863769056114	0.00146571046792694	NA	NA	NA
YGL035C	504	47.27	44.04	1.07334241598547	0.00128875196119904	NA	NA	NA
YGL036W	909	12.97	38.12	0.340241343126968	0.000423767736943023	-7.3	0	42
YGL037C	216	516.44	322.41	1.60181135820849	0.00270459268469409	NA	NA	NA
YGL038C	480	35.58	47.06	0.756056098597535	0.000941801284936688	NA	NA	NA
YGL039W	348	97.6	112.86	0.864788233209286	0.00131713083842619	NA	NA	NA
YGL040C	342	196.21	164.05	1.19603779335568	0.00180273368756284	NA	NA	NA
YGL041WA	154	65.67	58.8	1.11683673469388	0.0013890332398655	NA	NA	NA
YGL043W	309	167.7	125.98	1.33116367677409	0.00193474646013596	-8.6	0	23
YGL044C	296	57.74	32.09	1.79931442817077	0.00195521620436581	NA	NA	NA
YGL045W	542	5.82	9.99	0.582582582582583	0.000673341838871603	NA	NA	NA
YGL047W	202	40.61	34.6	1.17369942196532	0.00142978469604481	-4.7	0	88
YGL048C	405	234.19	223.6	1.04736135957066	0.00159204518547352	-8.3	0	29
YGL049C	914	72.23	81.47	0.886584018657175	0.00126727741205183	NA	NA	NA
YGL050W	273	48.7	43.99	1.10706978858832	0.0013534565550592	-9	0	24
YGL054C	138	454.8	323.82	1.40448397257736	0.0024297682781774	NA	NA	NA
YGL055W	510	337.52	376.74	0.895896374157244	0.00203030325845838	NA	NA	NA
YGL056C	527	55.08	49.78	1.10646846122941	0.00124779717038745	-9.7	0	99
YGL057C	287	17.13	26.41	0.648617947747065	0.000741329986139067	NA	NA	NA
YGL058W	172	144.76	129.33	1.11930719863914	0.00186696385421381	-7.8	0	58
YGL059W	491	5.46	14.63	0.373205741626794	0.000500906354660096	-7.3	1	36
YGL060W	641	19.33	33.94	0.569534472598704	0.000753853458575096	NA	NA	NA
YGL061C	247	39.82	42.84	0.929505135387488	0.00115336682038666	-8.3	0	74
YGL063W	370	3.26	13.7	0.237956204379562	0.000238989987351469	NA	NA	NA
YGL064C	561	14.76	22.28	0.662477558348294	0.000808915859708022	NA	NA	NA
YGL065C	503	45.7	56.46	0.809422600070847	0.0011843695078467	NA	NA	NA
YGL066W	657	27.82	27.72	1.0036075036075	0.00120234286577611	-2.4	0	103
YGL067W	384	47.13	69.72	0.675989672977625	0.000909466048604973	NA	NA	NA
YGL068W	194	208.4	172	1.21162790697674	0.00181552823285452	-5.9	0	48
YGL070C	122	175.94	99.24	1.77287384119307	0.0021927405422298	-7.3	0	26
YGL071W	690	20.63	49.07	0.420419808436927	0.00051587639434401	NA	NA	NA
YGL073W	833	19.45	39.76	0.489185110663984	0.00060537535429711	NA	NA	NA
YGL075C	387	10.73	16.53	0.649122807017544	0.000780177827440338	-11.4	0	193
YGL077C	563	93.91	133.13	0.705400736122587	0.00101746027279045	NA	NA	NA
YGL078C	523	161.36	137.48	1.17369799243526	0.00196104218211812	NA	NA	NA
YGL079W	218	25.83	51.02	0.506272050176401	0.000605144818139188	-13	1	29
YGL080W	130	91.8	62.47	1.46950536257404	0.00196532391335065	-6.3	0	22
YGL081W	320	5.43	5.84	0.929794520547945	0.00112968315485483	NA	NA	NA
YGL082W	381	58.19	61.75	0.942348178137652	0.00119058296305462	-10.7	0	91
YGL083W	804	16.18	27.3	0.592673992673993	0.00081197523233058	-6	0	69
YGL084C	560	56.03	80.5	0.696024844720497	0.000976677846543466	NA	NA	NA
YGL085W	274	7.5	17.42	0.430539609644087	0.000564065975171767	NA	NA	NA
YGL086W	749	23.03	46.52	0.495055889939811	0.000640434999422222	NA	NA	NA
YGL087C	137	154.69	89.09	1.73633404422494	0.00255586858451732	NA	NA	NA
YGL090W	421	5.02	19.76	0.254048582995951	0.000302465419581162	-13.9	2	33
YGL091C	328	44.48	41.86	1.06258958432871	0.00130845607321572	-4.4	0	9
YGL092W	1317	50.32	111.06	0.45308842067351	0.000580241083737158	-5.3	0	94
YGL093W	917	17.56	35.96	0.488320355951057	0.000564318466806907	-10.6	0	33
YGL094C	1115	12.67	55.04	0.230196220930233	0.000295781360150443	NA	NA	NA
YGL095C	577	27.88	43.76	0.637111517367459	0.000820659571896334	-15.1	0	51
YGL097W	482	142.16	136.31	1.04291688063972	0.00162638302699986	-3.9	0	43
YGL098W	245	47.1	40.78	1.15497793035802	0.0013991892457125	NA	NA	NA
YGL099W	640	118.29	121.12	0.976634742404227	0.00150032289378556	-8.1	0	21
YGL100W	349	81.94	101.39	0.80816648584673	0.00100285180386086	-8.6	0	38
YGL101W	215	91.79	78.29	1.17243581555754	0.00158070152312146	-9.2	0	13
YGL103W	149	9751.64	7380.96	1.32118857167631	0.00366191512189704	-5.2	0	17
YGL104C	486	9.76	17.11	0.570426651081239	0.000696482497803762	-11	1	31
YGL105W	376	885.51	742.02	1.19337753699361	0.00239226163035242	-5.6	0	66
YGL106W	149	646.82	358.05	1.8065074710236	0.00275459166822587	-2	0	30
YGL107C	646	27.29	45.56	0.598990342405619	0.000772473069614683	-11.3	0	60
YGL108C	140	63.77	46.4	1.37435344827586	0.0017321520908483	NA	NA	NA
YGL110C	624	21.5	27.21	0.790150679897097	0.0010364343327815	-5.7	0	24
YGL111W	463	67.32	77.92	0.863963039014374	0.00102225197823492	NA	NA	NA
YGL112C	516	61.11	78.97	0.773838166392301	0.00105040820351966	NA	NA	NA
YGL113W	668	5.18	22.69	0.228294402820626	0.000263459947204539	-18.6	0	67
YGL114W	725	18.28	37.81	0.483469981486379	0.00054094182466509	-5.1	0	42
YGL115W	322	94.69	143.37	0.660458952361024	0.000809151824138543	-7.1	0	122
YGL116W	610	29.22	33.81	0.864241348713398	0.00117431872696603	NA	NA	NA
YGL117W	265	5.5	14.11	0.38979447200567	0.000459080585928149	NA	NA	NA
YGL119W	501	22.94	34.28	0.669194865810969	0.000834265545635748	-9.6	0	53
YGL120C	767	146.81	154.58	0.949734765170138	0.00139707532475519	-6.7	0	32
YGL123W	254	6434.73	4744.81	1.35616178519266	0.00411730969257223	NA	NA	NA
YGL124C	644	10.15	21.55	0.470997679814385	0.000540281894205233	NA	NA	NA
YGL125W	600	23.13	38.31	0.603758809710258	0.000855585604510693	-9.1	1	168
YGL126W	380	25.05	62.81	0.398821843655469	0.000430765242482272	NA	NA	NA
YGL127C	127	54.43	53.09	1.02524015822189	0.00108655115909972	NA	NA	NA
YGL128C	283	10.69	12.35	0.865587044534413	0.00103676315171792	NA	NA	NA
YGL129C	450	37.07	46.81	0.791924802392651	0.00107995484291054	NA	NA	NA
YGL130W	459	47.36	46.11	1.02710908696595	0.00126181184737573	-5.6	0	43
YGL131C	1403	4.44	27.01	0.164383561643836	0.000199436116112041	-15.6	0	73
YGL133W	1264	15.93	32.51	0.490003075976623	0.000635842203939899	NA	NA	NA
YGL134W	433	6.57	25.12	0.261544585987261	0.0002993305901966	NA	NA	NA
YGL136C	320	7.59	24.15	0.314285714285714	0.000378182423801124	NA	NA	NA
YGL137W	889	279.37	328.62	0.850130850222141	0.00132220367417445	-9	0	25
YGL139W	802	33.55	67.62	0.496154983732623	0.000628507374132683	NA	NA	NA
YGL140C	1219	22.7	77.03	0.294690380371284	0.000365282003378566	-11.3	0	188
YGL141W	910	17	27.64	0.615050651230101	0.000797787414480703	-8.4	0	19
YGL142C	616	15.71	39.95	0.393241551939925	0.00043980228972495	-10	0	38
YGL143C	413	13.87	24.91	0.556804496186271	0.000684531696401948	NA	NA	NA
YGL144C	685	4.39	16.31	0.269160024524831	0.000335464835206698	-12.8	0	27
YGL145W	701	24.67	33.28	0.741286057692308	0.00103495926688112	-7.9	0	71
YGL148W	376	482.09	448.43	1.07506188256807	0.00181780223631147	-7.3	0	36
YGL150C	1489	27.64	78.9	0.350316856780735	0.000498650346951503	-7.6	0	221
YGL151W	1132	22.36	49.04	0.455954323001631	0.000591772222075163	-11.6	1	56
YGL153W	341	41.21	35.5	1.16084507042254	0.00148960073992827	NA	NA	NA
YGL154C	272	6.19	19	0.325789473684211	0.000428039566267855	-9.1	0	5
YGL155W	376	25.19	64.66	0.389576244973709	0.000487269826277042	NA	NA	NA
YGL156W	1083	8.09	11.41	0.709027169149869	0.00098653371889043	NA	NA	NA
YGL157W	347	103.57	97.01	1.06762189465004	0.00176972202483943	NA	NA	NA
YGL159W	370	24.64	35.91	0.686159844054581	0.000921128460040997	-8.3	0	8
YGL160W	570	21.96	40.84	0.537708129285015	0.000613695376383147	-7.3	0	124
YGL161C	310	91.35	87.32	1.04615208428768	0.0011958413950804	-6.8	0	101
YGL162W	299	11.92	22.39	0.532380527020991	0.000647934657792547	-8.8	1	47
YGL163C	898	11.13	24.33	0.457459926017263	0.000613382282949373	-4.5	0	159
YGL164C	440	26.43	24.38	1.08408531583265	0.00129389706455982	-9.7	0	12
YGL166W	225	26.75	31.06	0.861236316806182	0.000969874551903013	-10.7	0	22
YGL167C	950	78.06	158.63	0.492088507848452	0.000721103372250857	NA	NA	NA
YGL169W	426	30.27	41.01	0.73811265544989	0.000883109448732359	-4.9	1	60
YGL171W	564	72.87	71.03	1.02590454737435	0.00147047445216097	-7.4	0	37
YGL172W	472	85.52	73.41	1.16496390137583	0.00140751463168196	-13.6	0	8
YGL173C	1528	199.69	317.52	0.628905265810028	0.000889748718753093	NA	NA	NA
YGL174W	266	25.96	23.87	1.08755760368664	0.00126973238525498	NA	NA	NA
YGL175C	345	5.15	16.69	0.308568004793289	0.000378821370034704	NA	NA	NA
YGL176C	554	3.85	21.94	0.175478577939836	0.000215505134653651	NA	NA	NA
YGL178W	859	14.97	34.03	0.439905965324713	0.000575674680255608	NA	NA	NA
