ORF	Length	RPF	mRNA	TE	IP	FEatg	FEcap
YGL120C	767	0.502604166666667	0.212121212121212	2.36941964285714	0.00371382490567799	0	-11
YGL123W	254	28.2862745098039	33.7575757575758	0.837923751188087	0.00271061905163202	0	NA
YGL129C	450	0.170731707317073	0.303030303030303	0.563414634146342	0.000818675376096457	-2	NA
YGL130W	459	0.169565217391304	0.515151515151515	0.329156010230179	0.000430865550834201	0	-9.7
YGL137W	889	0.867415730337079	0.454545454545455	1.90831460674157	0.00316245614042701	0	-13.6
YGL145W	701	0.084045584045584	0.424242424242424	0.198107448107448	0.000294713603563832	-3	-8.8
YGL148W	376	1.78779840848806	1.72727272727273	1.03504118386151	0.00186480211689502	0	-13.3
YGL153W	341	0.195906432748538	0.333333333333333	0.587719298245614	0.000803577045845924	0	NA
YGL157W	347	0.379310344827586	0.303030303030303	1.25172413793103	0.00221084433321554	-0.4	NA
YGL160W	570	0.0700525394045534	0.424242424242424	0.165123842882162	0.000200806603117631	-2.4	-7.3
YGL161C	310	0.237942122186495	0.939393939393939	0.253293226843688	0.000308506478390899	0	-9.8
YGL164C	440	0.090702947845805	0.212121212121212	0.427599611273081	0.000543795389117339	-0.2	-9.7
YGL167C	950	0.218717139852787	0.333333333333333	0.65615141955836	0.00102451973847495	-1.8	NA
YGL171W	564	0.327433628318584	0.272727272727273	1.20058997050148	0.00183361094687962	0	-14.9
YGL172W	472	0.3276955602537	0.696969696969697	0.470171890798787	0.000605283819907749	-4.8	-20.1
YGL173C	1528	0.609548724656638	0.181818181818182	3.35251798561151	0.00505376693939282	0	NA
YGL181W	396	0.236775818639798	0.333333333333333	0.710327455919396	0.000781673395950834	-3.6	NA
YGL186C	579	0.217241379310345	0.606060606060606	0.358448275862069	0.000504054378580763	-2.2	NA
YGL187C	155	0.846153846153846	0.696969696969697	1.21404682274247	0.00199866025506432	-0.6	NA
YGL190C	526	0.159392789373814	0.424242424242424	0.375711574952562	0.000528675625332442	-1.7	NA
YGL191W	129	0.915384615384615	1.33333333333333	0.686538461538462	0.00118694409374286	-1.5	NA
YGL195W	2672	0.463524130190797	0.181818181818182	2.54938271604938	0.00381219141290638	-0.8	-8.7
YGL196W	428	0.151515151515152	0.606060606060606	0.25	0.000311164115967095	-2.1	NA
YGL198W	235	0.279661016949153	0.606060606060606	0.461440677966102	0.000484887090127423	-2.1	-13.9
YGL200C	203	1.34803921568627	2.03030303030303	0.663959613696225	0.000910102516818564	-0.4	-8.4
YGL202W	500	1.34331337325349	0.96969696969697	1.38529191616766	0.00227837879072727	-2.2	-6.9
YGL203C	729	0.202739726027397	0.303030303030303	0.669041095890411	0.00095454483793721	0	NA
YGL206C	1653	1.10761789600967	0.212121212121212	5.2216272240456	0.00951517970990789	0	-9.8
YGL210W	222	0.210762331838565	0.212121212121212	0.993593850096092	0.00142593515446222	-1.5	NA
YGL211W	359	0.0916666666666667	0.727272727272727	0.126041666666667	0.000158647265049423	-2	-14.6
YGL213C	397	0.324120603015075	0.333333333333333	0.972361809045226	0.0015165049201047	0	NA
YGL215W	452	0.11037527593819	0.272727272727273	0.404709345106696	0.000531613059350933	0	NA
YGL220W	120	0.628099173553719	1.18181818181818	0.531468531468531	0.00060940606783113	-1.1	NA
YGL221C	288	0.667820069204152	1.03030303030303	0.648178302462854	0.000932889802662094	-0.7	NA
YGL223C	417	0.105263157894737	0.454545454545455	0.231578947368421	0.000311319807977552	0	NA
YGL224C	280	0.117437722419929	0.575757575757576	0.20397078104514	0.000277652091304797	-1.7	NA
YGL225W	337	1.71005917159763	0.727272727272727	2.35133136094675	0.00436156814396117	0	-8
YGL226CA	86	1.29885057471264	0.848484848484849	1.5307881773399	0.00267708705705732	-1.3	NA
YGL228W	577	0.397923875432526	0.424242424242424	0.937963420662383	0.00135444487820445	0	-11.8
YGL231C	190	0.732984293193717	1.63636363636364	0.447934845840605	0.000673949910288766	0	-15.5
YGL232W	289	0.496551724137931	0.787878787878788	0.630238726790451	0.000947260487183963	-0.7	NA
YGL233W	910	0.0757409440175631	0.181818181818182	0.416575192096597	0.000597079023236938	-6.3	-14.8
YGL234W	802	1.80323785803238	1.81818181818182	0.991780821917808	0.00162156989575783	-3.4	NA
YGL238W	960	0.2684703433923	0.484848484848485	0.553720083246618	0.000853304639831016	-4	-16.1
YGL241W	1004	0.0746268656716418	0.303030303030303	0.246268656716418	0.00033276209995171	0	-14.6
YGL242C	181	0.505494505494505	0.696969696969697	0.725274725274725	0.00114053775124413	-0.6	NA
YGL244W	558	0.51520572450805	0.545454545454545	0.944543828264759	0.00142597966414855	-0.9	NA
YGL245W	708	4.40479548660085	0.575757575757576	7.65043426620147	0.0185427566219367	0	-13.5
YGL246C	387	0.144329896907216	0.818181818181818	0.176403207331042	0.000229544512882397	-2.6	-12
YGL252C	588	0.139219015280136	0.333333333333333	0.417657045840408	0.000554986279896447	-2	-16.4
YGL253W	486	7.42505133470226	1.45454545454545	5.1047227926078	0.0146962960811717	0	-5.6
YGR001C	248	0.670682730923695	0.515151515151515	1.30191353649894	0.00201871480744377	0	-9.8
YGR002C	476	0.0985324947589098	0.272727272727273	0.361285814116003	0.000422298691428096	-0.4	NA
YGR007W	323	0.29320987654321	0.515151515151515	0.56917211328976	0.000771762427456022	-4.2	NA
YGR008C	84	0.576470588235294	0.484848484848485	1.18897058823529	0.00244154243913216	-0.1	NA
YGR009C	651	0.274539877300614	0.272727272727273	1.00664621676892	0.00133673726717374	0	-11.5
YGR012W	393	0.114213197969543	0.242424242424242	0.471129441624365	0.000704969709338014	-0.1	-9.6
YGR019W	471	0.127118644067797	0.424242424242424	0.299636803874092	0.000561973159182442	0	-2.5
YGR020C	118	2.40336134453782	1.81818181818182	1.3218487394958	0.00236519681957558	-2.3	NA
YGR024C	237	0.184873949579832	0.878787878787879	0.210373804694292	0.000270872008230982	-0.8	-12.7
YGR026W	278	0.548387096774194	0.272727272727273	2.01075268817204	0.002917349840253	0	-5.8
YGR027C	108	31.8256880733945	20.9393939393939	1.51989537832419	0.00423151696860611	0	-5.1
YGR028W	362	0.107438016528926	0.575757575757576	0.186602870813397	0.000242712193751841	-1.9	-8.4
YGR029W	189	0.263157894736842	0.454545454545455	0.578947368421053	0.00075199061703096	0	NA
YGR030C	158	0.308176100628931	0.242424242424242	1.27122641509434	0.00181021675099615	0	-9
YGR031W	342	0.131195335276968	0.363636363636364	0.360787172011662	0.000425076916435275	-1.3	-12.1
YGR032W	1895	0.035337552742616	0.242424242424242	0.145767405063291	0.000236052090697119	-0.1	NA
YGR033C	239	0.233333333333333	0.909090909090909	0.256666666666667	0.000313107326269589	0	NA
YGR034W	127	21.7578125	17.6969696969697	1.22946543236301	0.00367006170000144	0	-9.3
YGR035C	116	0.307692307692308	0.515151515151515	0.597285067873303	0.00079533986158192	-0.1	-4.3
YGR037C	87	6.21590909090909	1.45454545454545	4.2734375	0.00818893365038832	-2	-7.2
YGR038W	222	0.430493273542601	0.454545454545455	0.947085201793722	0.00137196789643489	0	-5.6
YGR041W	547	0.0821167883211679	0.212121212121212	0.387122002085506	0.000513535624231986	-0.6	-6.57
YGR044C	300	0.142857142857143	0.454545454545455	0.314285714285714	0.000378044487669537	-2.6	NA
YGR047C	1025	0.0614035087719298	0.212121212121212	0.289473684210526	0.000380670081078088	-0.7	-12.9
YGR048W	361	0.207182320441989	0.393939393939394	0.525924351891203	0.00070841110456417	0	-7.9
YGR055W	574	0.542608695652174	0.212121212121212	2.55801242236025	0.00419372996805733	0	-11
YGR060W	309	2.09677419354839	1.15151515151515	1.82088285229202	0.00389426316508036	0	-7.1
YGR061C	1358	0.921265636497425	0.545454545454545	1.68898700024528	0.00298760507494897	-0.1	-9.2
YGR063C	102	0.689320388349515	1.03030303030303	0.669046259280411	0.000763708324625514	-0.7	-13
YGR065C	593	0.0824915824915825	0.212121212121212	0.388888888888889	0.00055044013585223	0	-5.4
YGR072W	387	0.105670103092784	0.393939393939394	0.268239492466297	0.000389501104423172	-2.7	-9.3
YGR074W	146	0.564625850340136	0.212121212121212	2.66180758017493	0.00336119741875426	-0.8	NA
YGR079W	370	0.253369272237197	0.303030303030303	0.836118598382749	0.00106055879222141	-3.1	NA
YGR080W	332	0.204204204204204	0.212121212121212	0.962676962676963	0.00119159536867772	0	-7.7
YGR081C	210	0.644549763033175	0.878787878787879	0.733453178623958	0.00106819662311572	-0.7	-8.7
YGR082W	183	0.728260869565217	0.606060606060606	1.20163043478261	0.00200328163709626	0	-7.9
YGR083C	651	0.401840490797546	0.303030303030303	1.3260736196319	0.00194005233063737	-0.9	-13.6
YGR084C	339	0.194117647058824	0.666666666666667	0.291176470588235	0.000387096503951031	-1.1	NA
YGR086C	339	3.41764705882353	0.575757575757576	5.9359133126935	0.0113090543632347	-0.3	-10.2
YGR093W	507	0.114173228346457	0.545454545454545	0.209317585301837	0.000262948612884118	0	-6.2
YGR094W	1104	1.7710407239819	0.848484848484849	2.08729799612153	0.00419931476445883	-0.9	NA
YGR095C	223	0.236607142857143	0.606060606060606	0.390401785714286	0.000507980984516169	-0.8	NA
YGR100W	950	0.0494216614090431	0.272727272727273	0.181212758499825	0.000256371295301187	0	-7.9
YGR101W	346	0.141210374639769	0.272727272727273	0.517771373679155	0.000598960721742578	-0.4	-12.7
YGR103W	605	1.19141914191419	1.24242424242424	0.958947114223618	0.00156553697003709	-2.6	-4.8
YGR105W	77	1.01282051282051	1.33333333333333	0.759615384615385	0.00103838373840204	0	-11.9
YGR106C	265	1.28571428571429	2.66666666666667	0.482142857142857	0.000786395785427674	-1.4	-18
YGR108W	471	0.165254237288136	0.818181818181818	0.201977401129944	0.00027063149645033	-2.5	NA
YGR111W	400	0.197007481296758	0.212121212121212	0.928749554684717	0.00127818981780502	-2.5	-8.7
YGR116W	1451	0.474517906336088	0.363636363636364	1.30492424242424	0.00208427565584989	-1.1	-14.4
YGR117C	476	0.113207547169811	0.484848484848485	0.233490566037736	0.000310305988179698	-2.1	-13.2
YGR119C	541	0.370848708487085	0.757575757575758	0.489520295202952	0.000602768272794594	-1.4	-9.2
YGR122W	402	0.0818858560794045	0.272727272727273	0.300248138957816	0.000364877561054319	-0.5	-10.6
YGR124W	572	2.09947643979058	1.72727272727273	1.21548635987875	0.00229080373210967	0	-11.3
YGR125W	1036	0.0665380906460945	0.181818181818182	0.36595949855352	0.000506841865421637	0	-6.2
YGR128C	713	0.289915966386555	0.787878787878788	0.367970265029089	0.000539827651024169	-0.3	-8.8
YGR130C	816	0.319461444308446	0.212121212121212	1.50603252316839	0.00222842013965515	0	-10.6
YGR132C	287	0.6875	1.48484848484848	0.463010204081633	0.000662514031437423	0	-8.5
YGR134W	1122	0.031166518254675	0.212121212121212	0.146927871772039	0.000181429106245955	-1.5	NA
YGR135W	258	1.01158301158301	1.78787878787879	0.565800667495583	0.000856063979975013	-2	-10.9
YGR136W	241	0.830578512396694	0.212121212121212	3.91558441558442	0.00502562610694681	0	NA
YGR142W	410	0.221411192214112	0.333333333333333	0.664233576642336	0.000967099650096603	0	NA
YGR145W	707	0.412429378531073	0.272727272727273	1.51224105461394	0.00253858178817721	-2.6	NA
YGR146C	211	0.183962264150943	0.333333333333333	0.55188679245283	0.000723114308587791	-0.1	NA
YGR147C	288	0.245674740484429	0.909090909090909	0.270242214532872	0.000308815907602987	-0.6	-13
YGR152C	272	0.377289377289377	0.727272727272727	0.518772893772894	0.000702530098997235	-1.2	NA
YGR155W	507	3.16732283464567	2.15151515151515	1.47213596539869	0.00296573786396326	0	-3.7
YGR157W	869	0.366666666666667	0.484848484848485	0.75625	0.00111176208444691	-0.4	-7.5
YGR158C	250	0.350597609561753	0.636363636363636	0.550939100739898	0.000744166354926791	-1.6	-8.7
YGR159C	414	3.1855421686747	1.60606060606061	1.98345078426915	0.00516091580144302	-0.4	-3.6
YGR161C	263	0.185606060606061	0.454545454545455	0.408333333333333	0.000459408069600492	0	-4.9
YGR162W	952	1.52885624344176	0.757575757575758	2.01809024134313	0.00341092962399221	-3	-12.4
YGR165W	345	0.222543352601156	0.484848484848485	0.458995664739884	0.00065416476585624	-0.2	NA
YGR167W	233	1.79487179487179	0.787878787878788	2.27810650887574	0.00352873592198486	-0.1	-10.4
YGR169CA	92	1.32258064516129	0.787878787878788	1.67866004962779	0.00268589304262544	0	NA
YGR172C	248	0.662650602409639	0.242424242424242	2.73343373493976	0.00383809309021232	-2.1	-13.3
YGR173W	368	0.533875338753388	0.787878787878788	0.6776110068793	0.001039895750423	0	NA
YGR175C	496	2.06036217303823	1.63636363636364	1.2591102168567	0.00268567385178264	-0.1	-9.3
YGR178C	722	0.557399723374827	0.575757575757576	0.968115309019437	0.00149397228851574	-1.8	NA
YGR179C	406	0.0909090909090909	0.242424242424242	0.375	0.000470219345185774	-1.5	NA
YGR180C	345	4.22832369942197	2.12121212121212	1.99335260115607	0.00454548626372716	-1.5	-4.4
YGR181W	105	0.990566037735849	0.696969696969697	1.42124692370796	0.00246263435364015	-0.7	-8.3
YGR183C	66	0.552238805970149	0.878787878787879	0.628409675759135	0.00129417817062925	-4.5	NA
YGR185C	394	1.58481012658228	0.515151515151515	3.07639612807148	0.00563701712228846	0	-17.3
YGR187C	394	0.567088607594937	0.515151515151515	1.10081906180194	0.00171945834538551	-3.6	NA
YGR189C	507	1.06496062992126	0.757575757575758	1.40574803149606	0.00218662486643841	0	NA
YGR191W	603	0.316225165562914	0.363636363636364	0.869619205298013	0.0013498936294155	0	-11.5
YGR193C	410	0.481751824817518	0.242424242424242	1.98722627737226	0.00296859292818472	0	NA
YGR195W	246	0.461538461538462	0.303030303030303	1.52307692307692	0.00193127695811888	-1.8	-6.9
YGR198W	817	0.0831295843520782	0.333333333333333	0.249388753056235	0.000319518030380787	-2.5	-10.1
YGR199W	759	0.134210526315789	0.454545454545455	0.295263157894737	0.000389005693458795	0	-12.1
YGR200C	788	0.226869455006337	0.303030303030303	0.748669201520912	0.00111582652625628	-1	-12.5
YGR202C	424	0.202352941176471	0.454545454545455	0.445176470588235	0.000584286600741976	0	NA
YGR204W	946	1.38014783526927	0.393939393939394	3.503452197222	0.00603683806785868	0	-15.3
YGR207C	261	0.782442748091603	0.939393939393939	0.832922925387836	0.00126576072472888	-0.8	-4.9
YGR208W	309	0.52258064516129	1.06060606060606	0.492718894009217	0.000742583810273809	-1.9	NA
YGR209C	104	6.53333333333333	4.75757575757576	1.37324840764331	0.00336524450386559	0	-2
YGR210C	411	0.325242718446602	0.303030303030303	1.07330097087379	0.00134573274396398	-1.5	NA
YGR211W	486	1.03901437371663	0.606060606060606	1.71437371663244	0.00270232667108707	-3.8	-12.1
YGR214W	252	11.798418972332	9.42424242424242	1.25192227037607	0.00325808707789097	0	-12.5
YGR215W	110	0.522522522522523	0.606060606060606	0.862162162162162	0.00136927059449677	-2.3	-16.4
YGR218W	1084	0.427649769585253	0.333333333333333	1.28294930875576	0.00204655653273458	0	NA
YGR220C	269	0.2	0.303030303030303	0.66	0.000998934351184355	-1.2	NA
YGR229C	505	0.450592885375494	0.272727272727273	1.65217391304348	0.00258435205348369	0	-5.1
YGR231C	310	0.45016077170418	0.757575757575758	0.594212218649518	0.000883022597460495	-3.1	-15.1
YGR232W	228	0.323144104803493	0.242424242424242	1.33296943231441	0.00198022073497582	-0.6	-12.6
YGR234W	399	3.165	3.48484848484848	0.908217391304348	0.00164772067856824	0	-9.7
YGR235C	233	0.329059829059829	0.787878787878788	0.417652859960552	0.000611622748544741	-2.5	-9.1
YGR240C	987	3.2914979757085	0.515151515151515	6.38937842343415	0.0148022790360721	0	-4.5
YGR244C	427	0.320093457943925	0.212121212121212	1.50901201602136	0.00239168977898731	0	-15.2
YGR245C	767	0.326822916666667	0.212121212121212	1.54073660714286	0.00249385189781566	-0.9	-7.4
YGR246C	596	0.112227805695142	0.242424242424242	0.462939698492462	0.000682851774863415	0	-10
YGR251W	196	0.309644670050761	0.424242424242424	0.729876722262509	0.000909964650773562	-2.9	-9.1
YGR252W	439	0.0795454545454545	0.181818181818182	0.4375	0.000598168747053938	0	-10.3
YGR253C	260	1.63218390804598	0.666666666666667	2.44827586206897	0.00350762563736186	-0.9	NA
YGR260W	534	0.265420560747664	0.787878787878788	0.336879942487419	0.000469196387475917	-1.6	NA
YGR261C	809	0.158024691358025	0.575757575757576	0.274463937621832	0.000375832101048824	-1.6	NA
YGR262C	261	0.198473282442748	0.515151515151515	0.385271665918276	0.000514103007775505	-3.9	-8.2
YGR264C	751	1.28989361702128	1.06060606060606	1.21618541033435	0.00228186636155871	0	-11.2
YGR266W	701	0.136752136752137	0.242424242424242	0.564102564102564	0.000832865792970073	0	NA
YGR267C	243	0.672131147540984	1.57575757575758	0.426544766708701	0.00065800107940142	0	NA
YGR270W	1379	0.086231884057971	0.272727272727273	0.316183574879227	0.00043875256279645	-1.4	NA
YGR271CA	233	0.5	1.45454545454545	0.34375	0.000509799444340915	0	NA
YGR274C	1066	0.0496719775070291	0.212121212121212	0.234167893961708	0.000345694837961684	-0.2	-11.1
YGR275W	157	0.772151898734177	0.181818181818182	4.24683544303797	0.00498129260301856	-2.2	-12.7
YGR277C	305	0.166666666666667	0.363636363636364	0.458333333333333	0.000544660709489915	0	NA
YGR279C	386	4.62532299741602	0.636363636363636	7.26836471022518	0.0166077742244196	0	-5.71
YGR280C	271	0.522058823529412	0.333333333333333	1.56617647058824	0.00218051522356875	-1	NA
YGR281W	1477	0.077807848443843	0.272727272727273	0.285295444294091	0.000438752423068521	-1.8	-15.6
YGR282C	313	4.14331210191083	2.66666666666667	1.55374203821656	0.00366964166938774	-0.8	-9.8
YGR283C	341	0.114035087719298	0.363636363636364	0.31359649122807	0.000433472431107952	0	-11.6
YGR284C	310	0.797427652733119	1.09090909090909	0.730975348338692	0.00126609022337325	0	-13.7
YGR285C	433	5.1889400921659	1.72727272727273	3.00412321125394	0.00740004872969491	-0.3	-11.4
YGR286C	375	0.226063829787234	0.515151515151515	0.438829787234043	0.000698691495089335	0	-10
YHL002W	452	0.231788079470199	0.515151515151515	0.449941566030386	0.000582802184877016	-0.2	NA
YHL003C	411	0.410194174757282	0.878787878787879	0.466772681620355	0.000720976390626486	-1.1	-13
YHL011C	320	1	1.12121212121212	0.891891891891892	0.001543066865518	0	-5.1
YHL013C	307	0.363636363636364	0.727272727272727	0.5	0.00071581357499245	-0.6	-9.5
YHL015W	121	34.5409836065574	41.6060606060606	0.830191157331678	0.00255137757045158	0	-3.1
YHL017W	532	0.116322701688555	0.666666666666667	0.174484052532833	0.000234988275187825	-1.7	-18.4
YHL020C	404	0.111111111111111	0.818181818181818	0.135802469135802	0.000132430077211617	-5	-18.4
