,gene,experimental translation rate per transcript [s^-1],modelled translation rate [s^-1],transcript abundance,initiation rate [s^-1],ORF length [nts],CAI
1270,YPR181C,0.0979923290118,1.23926553672,21.0,1.65695706523e-06,2307.0,0.737842728427
1271,YCL008C,0.0683876135088,0.0533898305085,2.0,7.21549999296e-07,1158.0,0.630281684947
1272,YML005W,0.116945982503,0.031639311845,1.0,9.47147075625e-07,1389.0,0.7262938442
1273,YOR393W,0.0687373645127,,,,1314.0,0.699326576678
1274,YDL059C,0.139805980305,0.0435028248588,1.0,1.23729876108e-06,717.0,0.685211828066
1275,YOR204W,0.0978870907421,4.62288135594,46.0,3.0081941564e-06,1815.0,0.76601879743
1276,YEL012W,0.184817457682,0.1197740113,2.0,1.86742256538e-06,657.0,0.72501733734
1277,YBL040C,0.167435749324,0.60197740113,8.0,2.12189031958e-06,660.0,0.744308065371
1278,YPR043W,0.069008353328,60.098025368,329.0,5.62513504452e-06,279.0,0.832274904303
1279,YDR382W,0.233070980071,60.6844826125,329.0,5.79061111671e-06,333.0,0.863666635669
1280,YDR483W,0.186209325763,1.00621468927,20.0,1.47828106445e-06,1329.0,0.780915016477
1281,YER061C,0.110827507581,0.0661016949153,2.0,8.4716294844e-07,1329.0,0.713659531946
1282,YLR022C,0.137993013803,0.333333333334,6.0,1.65713272088e-06,753.0,0.740543988071
1283,YLR402W,0.115307258633,,,,192.0,
1284,YLR073C,0.0290270365345,0.128248587571,5.0,6.87218215611e-07,603.0,0.66933631026
1285,YER183C,0.164268896512,0.220903954802,5.0,1.32584288901e-06,636.0,0.714578717317
1286,YHR090C,0.0219073419709,0.102259887006,2.0,1.55249087236e-06,849.0,0.761608858018
1287,YDL066W,0.200131393186,1.96186440678,26.0,2.11511524215e-06,1287.0,0.752341817699
1288,YHR030C,0.0748158950328,0.171186440678,5.0,9.50526485e-07,1455.0,0.737366643915
1289,YBR295W,0.0159879485073,0.00593220338983,1.0,1.86360003134e-07,3651.0,0.718735719678
1290,YDR143C,0.0319967762734,0.110169491525,3.0,1.04109874586e-06,1833.0,0.731742817129
1291,YIL011W,0.0902222222222,,0.0,4.5267215095e-06,810.0,0.829447054957
1292,YEL034W,0.275458099987,64.7933557446,284.0,7.26916304913e-06,474.0,0.820991103097
1293,YHL015W,0.20672106309,62.9622305715,301.0,6.46335740296e-06,366.0,0.808390419675
1294,YNR050C,0.130900458726,1.02005649718,10.0,2.96581938673e-06,1341.0,0.799194933723
1295,YDR134C,0.167396372484,,,,411.0,0.842763740317
1296,YKL208W,0.130395677362,0.0449152542373,1.0,1.1922593305e-06,816.0,0.658617786979
1297,YGR004W,0.0763925082357,0.071186440678,2.0,1.01919081939e-06,1389.0,0.741666865142
1298,YML110C,0.244746182605,0.630225988701,14.0,1.35010993893e-06,924.0,0.735337287506
1299,YGL048C,0.140364681296,1.0290960452,15.0,2.04691523847e-06,1218.0,0.758000779412
1300,YGL243W,0.0910596438197,0.0194920760474,1.0,5.58425846555e-07,1203.0,0.730042378332
1301,YKL106W,0.0426229552159,0.130225988701,5.0,7.57259751342e-07,1356.0,0.739321284998
1302,YPR029C,0.0629148629149,0.159044040792,5.0,9.46038544761e-07,2499.0,0.744746018983
1303,YJL034W,0.128936131446,4.02005649718,58.0,1.98188955945e-06,2049.0,0.816365557128
1304,YFL048C,0.176197404539,0.612429378531,10.0,1.71532097895e-06,1338.0,0.758585344115
1305,YLR117C,0.00918675123326,0.0680810192379,2.0,9.96773179095e-07,2064.0,0.73405784192
1306,YOR176W,0.197326752295,0.457627118644,7.0,2.02126576842e-06,1182.0,0.735731565695
1307,YOR109W,0.0684013000036,0.190118364926,6.0,8.83346062223e-07,3324.0,0.757767513259
1308,YBL089W,0.0597560922955,0.0384180790961,1.0,1.06986524124e-06,1380.0,0.700831125983
1309,YDL084W,0.138213974194,6.27429378531,67.0,2.7320319291e-06,1341.0,0.813385450962
1310,YCL055W,0.0193606902357,0.125988700565,2.0,1.8579487182e-06,1008.0,0.761450049422
1311,YGL116W,0.00989502223545,0.108757062147,2.0,1.50983836324e-06,1833.0,0.746357136831
1312,YBL054W,0.0504939970043,0.0994378372271,2.0,1.38488851722e-06,1578.0,0.718915220668
1313,YCR024C,0.0416952486324,,0.0,1.02216063247e-06,1479.0,0.750741377643
1314,YMR102C,0.0237982943205,0.0471764739117,2.0,7.30586073228e-07,2505.0,0.721925190278
1315,YCR071C,0.259449171992,0.218926553672,4.0,1.61086865642e-06,441.0,0.696401284913
1316,YDR175C,0.106419839015,0.200282485876,3.0,1.98932155455e-06,960.0,0.741195158748
1317,YOR189W,0.211940947941,0.329387835815,5.0,2.08684294719e-06,351.0,0.720491480932
1318,YOR154W,0.0316581632653,0.0183621006243,1.0,6.27029994628e-07,1764.0,0.726224558915
1319,YPR121W,0.0299562113279,,,,1719.0,0.764380602022
1320,YBR070C,0.0841203208556,0.0980225988701,3.0,9.51551621223e-07,714.0,0.70822716473
1321,YLL017W,0.212215034965,,,,312.0,
1322,YOR280C,0.152648204895,0.224576271187,3.0,2.19426873038e-06,801.0,0.754503576556
1323,YNL315C,0.0712767170134,0.179378531074,4.0,1.32069299235e-06,957.0,0.744891928925
1324,YPR174C,0.0915692055692,0.0980225988701,2.0,1.53531223746e-06,666.0,0.647866288927
1325,YJR045C,0.144391339348,10.5274011299,87.0,4.09560098276e-06,1965.0,0.800038908909
1326,YMR008C,0.122264423179,0.233615819209,3.0,2.29681068874e-06,1995.0,0.778359417579
1327,YDR349C,0.0359589868535,0.109607616034,5.0,6.05951455559e-07,1791.0,0.720348348224
1328,YDL171C,0.0154269258286,0.687872538773,17.0,1.17826211027e-06,6438.0,0.792123920356
1329,YKL062W,0.0320046102867,0.0533913387384,1.0,1.60231545448e-06,1893.0,0.748599439782
1330,YJR010W,0.130899790878,0.073163841808,1.0,2.01811729597e-06,1536.0,0.789602386318
1331,YJL218W,0.200430431216,0.0683615819209,1.0,2.10230508345e-06,591.0,0.713910567324
1332,YIL126W,0.0159327540107,0.209327947117,7.0,8.81905387975e-07,4080.0,0.770205281124
1333,YDR093W,0.0123259689267,0.113845023871,6.0,5.75422145344e-07,4839.0,0.727148316658
1334,YMR282C,0.0114893687303,0.0361592135371,2.0,4.75865946985e-07,1743.0,0.715134534302
1335,YIL109C,0.0876363963257,0.664425548745,13.0,1.43701154415e-06,2781.0,0.749186728241
1336,YFL022C,0.102355218855,2.01327683616,22.0,2.65180828525e-06,1512.0,0.7306345588
1337,YPL109C,0.0387536764706,0.0186445944801,1.0,5.36917940622e-07,1974.0,0.731217901401
1338,YJL156C,0.026537922833,0.0853131444392,2.0,1.18427461258e-06,2100.0,0.750696784961
1339,YNL071W,0.13024623042,2.8197740113,34.0,2.47942222748e-06,1449.0,0.747610328354
1340,YMR088C,0.0390280962377,0.0805107488913,3.0,7.82558903193e-07,1689.0,0.724312645689
1341,YGR211W,0.154822761496,0.909604519775,11.0,2.30488398241e-06,1461.0,0.739716225132
1342,YKL139W,0.0611788852609,,,,1587.0,0.741395269154
1343,YJL069C,0.0535732178932,0.234745762712,4.0,1.69705820794e-06,1785.0,0.757827923016
1344,YDR344C,0.13539045864,,,,444.0,
1345,YHR042W,0.123939792433,0.802542372882,15.0,1.48933563463e-06,2076.0,0.699434832812
1346,YJL016W,0.214213237021,0.0307918302777,2.0,3.76264061289e-07,1686.0,0.732313032835
1347,YPL189W,0.107202518629,,,,1830.0,0.714643365658
1348,YLR267W,0.0114948433547,,0.0,1.01390258288e-06,1713.0,0.736413037375
1349,YDL219W,0.15496515819,0.628831322919,8.0,2.30188476646e-06,453.0,0.771369190332
1350,YNL017C,0.181808795924,,,,339.0,
1351,YCR086W,0.183924877043,0.073163841808,1.0,1.97745262725e-06,573.0,0.63128191852
1352,YDR206W,0.0226039376819,0.0567812650075,4.0,4.06682479438e-07,2655.0,0.729146994344
1353,YBR156C,0.0297198595396,0.0313568179892,1.0,7.70596866106e-07,2097.0,0.740400433959
1354,YOR076C,0.0390168800302,0.0663860561033,2.0,8.6664547257e-07,2244.0,0.751226298826
1355,YEL059C-A,0.105396902357,,,,225.0,0.602708862885
1356,YDR405W,0.118573217019,0.116666666667,2.0,1.63837765326e-06,792.0,0.603420875044
1357,YOL091W,0.059841763537,,,,1830.0,0.765935371706
1358,YCL031C,0.104671622263,0.437853107345,8.0,1.49799561183e-06,894.0,0.758874009496
1359,YIL027C,0.173109688434,0.398305084746,8.0,1.50539240877e-06,426.0,0.737034378816
1360,YLR459W,0.209109548651,0.114406779661,3.0,1.0888753573e-06,1185.0,0.720383119258
1361,YNL243W,0.0742403613014,0.388711545524,10.0,1.09839270311e-06,2907.0,0.692529813157
1362,YNR026C,0.103213897449,0.185028248588,3.0,1.90513593649e-06,1416.0,0.720411069246
1363,YPR204W,0.00530456550011,,,,3099.0,0.657241730544
1364,YOR311C,0.0729342913673,0.238983050848,5.0,1.35657090158e-06,873.0,0.744623321483
1365,YHR068W,0.158314771426,2.44604519774,30.0,2.44930269847e-06,1164.0,0.814552086937
1366,YGR149W,0.0510034991952,0.0333333333334,1.0,1.11373228243e-06,1299.0,0.738687709861
1367,YDR458C,0.109880581417,0.0593237097094,2.0,9.2282223053e-07,1992.0,0.75793617559
1368,YFR024C,0.15113976665,,,,,
1369,YKL193C,0.169292959089,0.208474576271,3.0,2.09113703151e-06,1017.0,0.740178830954
1370,YPR099C,0.201527629234,,,,357.0,
1371,YLR310C,0.0121754526396,0.0553687957287,4.0,4.08000945299e-07,4770.0,0.746982693791
1372,YNR008W,0.12290322561,0.188140907935,3.0,1.81464743786e-06,1986.0,0.709515346679
1373,YJR150C,0.170436674437,,0.0,3.74052244787e-06,897.0,0.795339140548
1374,YBR301W,0.23332308206,,,,363.0,0.768689435903
1375,YLR003C,0.118215372907,0.277683615819,5.0,1.58719640721e-06,876.0,0.762628204167
1376,YER113C,0.0259966568085,0.0627136359785,3.0,5.74251949916e-07,2121.0,0.71544351833
1377,YHR122W,0.162296721526,0.241525423729,4.0,1.84139493108e-06,696.0,0.710395031711
1378,YHL017W,0.0385483540849,0.134184581485,4.0,9.67740313585e-07,1599.0,0.729186051946
1379,YJR010C-A,0.236254226475,,,,285.0,0.721862298951
1380,YIL085C,0.0434252369252,,,,1554.0,0.737715970231
1381,YMR190C,0.0149638791227,0.0209045453262,2.0,3.02290423336e-07,4344.0,0.737392306008
1382,YCL076W,0.147296338384,,,,744.0,
1383,YOR272W,0.108615723394,0.493220338983,7.0,2.17628067773e-06,1383.0,0.752046249865
1384,YOR058C,0.00721249743485,0.0485889431905,2.0,6.65901602053e-07,2658.0,0.749093479846
1385,YAL064W-B,0.0970681619343,,,,381.0,0.688696436126
1386,YDR413C,0.181389635943,,,,576.0,
1387,YOR358W,0.0832464147649,0.0420903954803,1.0,1.17694532642e-06,729.0,0.661163276647
1388,YCL032W,0.0638678718016,0.0353107344633,1.0,1.14792272942e-06,1041.0,0.689621626934
1389,YNL238W,0.0875402825804,0.121754851832,4.0,8.76441100938e-07,2445.0,0.73969149259
1390,YJL198W,0.0722023912595,0.131642136784,4.0,9.51033522642e-07,2646.0,0.729763905111
1391,YOL135C,0.158665076777,0.0480225988701,1.0,1.41549739606e-06,669.0,0.628267129474
1392,YOR323C,0.211442954711,1.98050847458,21.0,2.82800629102e-06,1371.0,0.776451359634
1393,YLL041C,0.126068569591,0.225706214689,3.0,2.20958542219e-06,801.0,0.754933435897
1394,YKR074W,0.163993201243,0.603124382045,9.0,1.98966027573e-06,468.0,0.735532894084
1395,YOR195W,0.0373755634201,0.0881380829967,2.0,1.3670236356e-06,2466.0,0.771185220516
1396,YER026C,0.206477409474,1.07231638418,14.0,2.14967486315e-06,831.0,0.766315329532
1397,YMR201C,0.0556929274843,0.0505664001808,1.0,1.34432854661e-06,1116.0,0.728571051826
1398,YLR069C,0.0412928126408,0.157914065369,3.0,1.51086649717e-06,2286.0,0.771805710833
1399,YML042W,0.0314927064987,,0.0,4.63614175206e-07,2013.0,0.743512639473
1400,YMR050C,0.0106503390328,,,,5268.0,0.736932119422
1401,YDR069C,0.0366287906029,0.0231644961722,1.0,6.48248858706e-07,2781.0,0.761465523852
1402,YGR232W,0.176988760972,0.442372881356,7.0,1.78769397413e-06,687.0,0.78157473064
1403,YEL066W,0.227458636364,0.303672316384,5.0,1.68965516532e-06,540.0,0.672058185913
1404,YPR035W,0.167416297748,6.75480225989,46.0,4.37734770888e-06,1113.0,0.800898429915
1405,YDR014W,0.00934648958723,0.0220345207492,1.0,6.43007446932e-07,1944.0,0.741615281871
1406,YDR227W,0.0255517894174,0.0194920760474,1.0,6.25800657317e-07,4077.0,0.748312944656
1407,YPR060C,0.137278312306,0.463559322034,6.0,2.20592944414e-06,771.0,0.779336970591
1408,YMR037C,0.0483470707071,0.0861606260064,2.0,1.16094124367e-06,2115.0,0.729254414298
1409,YCR038C,0.0340894481361,,,,1929.0,0.693936002756
1410,YOR157C,0.152836976637,1.37966101695,18.0,2.27322652356e-06,786.0,0.752501112159
1411,YCL056C,0.526417638454,0.0180790960452,1.0,6.25011689509e-07,435.0,0.713397846948
1412,YBR093C,0.221312958646,,,,1404.0,0.780541151799
1413,YBL112C,0.153379931389,,,,318.0,0.649417976715
1414,YNL092W,0.0930708682838,,0.0,1.15256008071e-06,1203.0,0.699930589454
1415,YGL054C,0.173991933726,2.19243481454,22.0,3.12398778623e-06,417.0,0.805784552692
1416,YLR134W,0.165814739595,,,,1692.0,0.851830329587
1417,YLR161W,0.260079877031,,,,345.0,0.625131881437
1418,YMR203W,0.231433880037,1.89519774011,18.0,3.14148193672e-06,1164.0,0.793408069079
1419,YPL225W,0.283060915275,4.10124579791,33.0,3.71729038388e-06,441.0,0.809076321074
1420,YDL043C,0.132310876556,0.173446327684,2.0,2.5801625686e-06,801.0,0.750829011307
1421,YDL012C,0.212343496503,0.633633718467,5.0,3.92793406516e-06,324.0,0.71679890979
1422,YDR218C,0.0806485110539,,,,1272.0,0.750171704014
1423,YJL177W,0.219490614781,19.6285205797,121.0,5.00240935734e-06,555.0,0.840309869465
1424,YGL139W,0.138209592815,0.121472357976,4.0,8.08080909599e-07,2409.0,0.746931135929
1425,YNL054W,0.0643714832718,0.0531088448827,2.0,7.91255593318e-07,3498.0,0.731160638317
1426,YPR155C,0.00971517443479,0.0372891889602,1.0,1.16205390746e-06,1851.0,0.730592420938
1427,YOR137C,0.0315504645168,0.0104519774011,1.0,2.10558412785e-07,1869.0,0.744231729341
1428,YKL172W,0.122689653545,1.19717514124,11.0,3.42054907034e-06,1284.0,0.782826832494
1429,YDR305C,0.156421497614,0.160734463277,3.0,1.49465792814e-06,654.0,0.763551520283
1430,YJR059W,0.0597386687387,0.158479053081,5.0,8.71691619151e-07,2457.0,0.724959976261
1431,YPR100W,0.172764667956,0.45425012006,7.0,1.90431338416e-06,423.0,0.712760403253
1432,YDR358W,0.140533717099,0.0635611175457,1.0,1.83573213006e-06,1674.0,0.735097562851
1433,YKR052C,0.244832796821,0.135875706215,3.0,1.26506247158e-06,915.0,0.741851129091
1434,YER040W,0.0436817034918,0.0313568179892,1.0,8.04741052594e-07,2193.0,0.711243561125
1435,YDL152W,0.40755033946,,,,366.0,
1436,YGL015C,0.655930873622,,,,393.0,0.730302768286
1437,YEL064C,0.0425695835696,0.0333333333334,1.0,8.14945938814e-07,1443.0,0.728476653592
1438,YMR127C,0.0610316438724,0.0183621006243,1.0,5.4994477109e-07,1017.0,0.702893517865
1439,YIL140W,0.0941595015691,0.110455097602,2.0,1.64922890381e-06,2472.0,0.742082218169
1440,YLR197W,0.115845764576,3.66073446328,46.0,2.31262685316e-06,1515.0,0.828259780866
1441,YJL215C,0.175568939394,,,,360.0,
1442,YAL064W,0.30478962098,,,,285.0,0.698026357849
1443,YJL204C,0.0788298490253,0.0324867934123,1.0,1.14081967225e-06,2523.0,0.754759852357
1444,YLR244C,0.141226986358,1.81271186441,19.0,2.78950633674e-06,1164.0,0.802974088321
1445,YJR084W,0.0809989732228,0.0697759823724,2.0,9.58521338716e-07,1272.0,0.665628291031
1446,YLR233C,0.0319784415584,,0.0,2.11204207779e-07,2100.0,0.737078947675
1447,YDL238C,0.0435474953618,0.0155371620667,1.0,3.84641435402e-07,1470.0,0.69075264879
1448,YGL084C,0.138087199986,0.195197740113,5.0,1.25572865984e-06,1683.0,0.748535012681
1449,YLR382C,0.0190849500593,0.0223170146049,1.0,6.89084481311e-07,2685.0,0.731783277952
1450,YLR219W,0.0456208227681,0.065538574536,2.0,9.15451220539e-07,2187.0,0.712231667207
1451,YDR363W,0.0412107950401,0.0293785310735,1.0,7.98569032743e-07,1371.0,0.737215736396
1452,YNL114C,0.186912756598,,,,372.0,
1453,YNL163C,0.0621511342043,0.17316873358,4.0,1.17910793862e-06,3333.0,0.752146860089
1454,YFR005C,0.0694853726575,0.0853107344633,3.0,8.43263019774e-07,1347.0,0.73130878044
1455,YHL036W,0.118179744428,,0.0,4.54413309618e-07,1641.0,0.718052661018
1456,YFR050C,0.145869984489,1.13248587571,16.0,2.25408911827e-06,801.0,0.734892477102
1457,YLR331C,0.269233814334,,,,378.0,
1458,YNR069C,0.0730148051948,,,,1470.0,0.708367780793
1459,YOL058W,0.158158420308,0.256214689266,2.0,3.61006559852e-06,1263.0,0.783532494914
1460,YAR019C,0.0329551680912,0.0144071866437,1.0,4.84239442252e-07,2925.0,0.701302965757
1461,YML129C,0.740506188647,0.949461849205,8.0,3.72211224609e-06,213.0,0.755493359328
1462,YGR020C,0.145535353535,2.27012062488,30.0,2.47946112971e-06,357.0,0.758783885227
1463,YOR093C,0.0126869360678,0.0372891889602,2.0,4.36021919779e-07,4947.0,0.754143364939
1464,YAL046C,0.133834309481,0.361299435028,7.0,1.51139106301e-06,357.0,0.63039607504
1465,YDR198C,0.0605219949495,0.0347467442583,1.0,9.89061560825e-07,1440.0,0.72488710563
1466,YAL039C,0.191129592218,0.105649717514,1.0,3.06018873645e-06,810.0,0.611023485481
1467,YGR100W,0.0398190825181,0.0658210683918,2.0,7.83328741702e-07,2853.0,0.74579092832
1468,YER060W,0.0350775620095,0.054802259887,2.0,6.43380866437e-07,1587.0,0.743287803561
1469,YOL118C,0.196583701089,,,,309.0,
1470,YDR286C,0.211610540184,0.132485875706,3.0,1.37537971808e-06,345.0,0.728124475029
1471,YHR141C,0.204068040655,,,,321.0,0.811464232947
1472,YPL128C,0.12996131654,0.130229667505,3.0,1.1334131822e-06,1689.0,0.698894458478
1473,YJL091C,0.0134976417481,0.117514124294,3.0,1.1642888591e-06,1473.0,0.748682680729
1474,YBR191W,0.248428487353,,,,483.0,0.809523638421
1475,YDR380W,0.1079489359,0.118926553672,2.0,1.54542023681e-06,1908.0,0.74254437385
1476,YGR191W,0.121190079604,0.433898305085,6.0,2.15110309533e-06,1812.0,0.767653097075
1477,YGL056C,0.0124655456076,0.164406779661,3.0,1.60431064764e-06,1584.0,0.709667650832
1478,YDR485C,0.0246902066286,0.0324867934123,1.0,1.0759396697e-06,2388.0,0.748053142811
1479,YPL239W,0.181778682346,0.72175141243,8.0,2.71265619236e-06,603.0,0.712140804129
1480,YPR183W,0.225274574099,1.5593220339,15.0,3.09401447718e-06,804.0,0.652503842209
1481,YOR206W,0.0988323743767,0.520621468927,9.0,1.66529893239e-06,2133.0,0.788831246509
1482,YEL049W,0.0539520828116,,,,363.0,0.788248121012
1483,YOR391C,0.117642424242,,,,714.0,0.717307443537
1484,YBR089W,0.275367272727,,,,600.0,
1485,YBR054W,0.230623454838,0.307062146893,3.0,2.85823871772e-06,1035.0,0.808163767722
1486,YLR020C,0.0379911733288,0.0839006751604,3.0,7.94387722941e-07,1617.0,0.73837023553
1487,YNL217W,0.106043341674,0.26384180791,8.0,9.14218919644e-07,981.0,0.693827529994
1488,YER067W,0.234757937399,0.332485875706,4.0,2.37677849711e-06,486.0,0.77313970785
1489,YIL013C,0.0146505923255,,0.0,3.53594095991e-07,4236.0,0.754176814079
1490,YPL206C,0.173502635046,0.333333333334,4.0,2.47427090259e-06,966.0,0.713233966604
1491,YDL060W,0.0850739793371,0.313568179892,6.0,1.47009119431e-06,2367.0,0.751106888184
1492,YBR293W,0.0362188197767,0.011581920904,1.0,1.95478529918e-07,1425.0,0.704496581652
1493,YNR052C,0.122902248289,0.173728813559,4.0,1.30251401569e-06,1302.0,0.683127437677
1494,YHR032W,0.107056268874,0.13587954462,4.0,9.18907479557e-07,1746.0,0.651607245484
1495,YEL032W,0.0708940048634,0.160174016215,5.0,8.97419267162e-07,2916.0,0.727944188134
1496,YOL076W,0.0831854720353,0.179948586118,5.0,1.05035300865e-06,2391.0,0.754941833784
1497,YHR203C,0.153357610412,,,,786.0,0.791688765827
1498,YML112W,0.243202924872,0.0581920903955,1.0,1.69222528974e-06,891.0,0.680087547191
1499,YGL241W,0.0378040233178,0.0694934885167,2.0,1.02845097553e-06,3015.0,0.757892957005
1500,YDL071C,0.178203878788,,,,375.0,
1501,YPR176C,0.115405285989,0.142655367232,3.0,1.57665540192e-06,978.0,0.73950178905
1502,YDR057W,0.0692382908272,0.108474576271,2.0,1.53247634155e-06,1629.0,0.736111198567
1503,YJL036W,0.122234681723,0.10988700565,2.0,1.55716975578e-06,1272.0,0.739103739579
1504,YER009W,0.209332611833,5.71598067742,51.0,3.44038585378e-06,378.0,0.778598030577
1505,YLR115W,0.0213676180409,0.055086301873,2.0,7.16210709821e-07,2580.0,0.737951186628
1506,YLR140W,0.182136780651,,,,327.0,
1507,YER167W,0.0197893725992,0.0437865476426,2.0,6.73516689075e-07,2556.0,0.73227439032
1508,YMR104C,0.0177873126546,0.0313568179892,1.0,8.34581379421e-07,2034.0,0.713857075424
1509,YER185W,0.0215427631579,,,,912.0,0.716391130245
1510,YDL195W,0.0945293436722,0.754258594876,15.0,1.47340035736e-06,3822.0,0.773319435444
1511,YNL199C,0.0335214386859,0.104522726631,3.0,9.51826524721e-07,1605.0,0.707479742115
1512,YCR026C,0.0476937191566,0.0692109946609,2.0,9.23449834058e-07,2229.0,0.715438989575
1513,YMR246W,0.0979551137272,1.45395480226,23.0,1.74754891952e-06,2085.0,0.74823933757
1514,YBR076W,0.0563382352941,,,,1065.0,0.72846326506
1515,YNL317W,0.0994221832054,0.077966101695,2.0,1.14957652376e-06,1398.0,0.706456887862
1516,YLL019C,0.0243604336043,0.0420915845081,2.0,5.53750448095e-07,2214.0,0.692453180374
1517,YDR177W,0.184205097269,1.04180790961,10.0,3.06164614105e-06,648.0,0.73336895493
1518,YHR052W,0.105351472283,0.803672316385,10.0,2.39574398375e-06,1131.0,0.7981198117
1519,YKR026C,0.176871888823,0.364971751413,6.0,1.76252499968e-06,918.0,0.742022875836
1520,YJR043C,0.103303427437,0.0867231638419,2.0,1.43075208237e-06,1053.0,0.743225507512
1521,YJR012C,0.105601544289,0.0338983050848,1.0,9.37911199534e-07,624.0,0.745299291452
1522,YKL060C,0.169380751964,167.580508475,1049.0,4.76162025377e-06,1080.0,0.812412783987
1523,YCL068C,0.0809636595843,,,,783.0,0.644245332232
1524,YKL035W,0.186993632323,2.15564971752,20.0,3.15335645646e-06,1500.0,0.767908847825
1525,YNL073W,0.0305413581219,0.0500014124693,3.0,4.18944362766e-07,1731.0,0.682897790265
1526,YMR280C,0.0256399060338,,0.0,7.33989045318e-07,4302.0,0.743601614436
1527,YFL020C,0.152639812762,,,,369.0,0.815108171133
1528,YNL328C,0.164817563389,0.035593220339,1.0,8.97169007268e-07,441.0,0.655046410609
